date,24000,24500,25000,25500,25750,26000,26250,26500,26750,27000,27250,27500,28500,30000
2023-06-03,0.0,0.0,0.0,39.41,0.0,36.98,30.5,30.93,24.64,27.24,27.64,0.0,0.0,0.0
2023-06-04,0.0,0.0,0.0,0.0,0.0,44.59,44.14,35.95,34.39,32.02,32.31,31.55,0.0,0.0
2023-06-05,85.73,76.49,54.81,39.05,34.35,38.75,0.0,70.52,0.0,76.75,89.29,34.79,62.5,226.93
