,20000,25000,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,44000,45000,46000,48000,50000,55000,60000,65000
2021-05-27,164.9,135.11,0,115.27,0,109.36,0,102.45,0,96.2,0,92.05,0,93.8,0,93.58,93.66,0,93.68,93.55,93.27,0,0,0
2021-05-28,159.56,137.45,130.28,122.42,0,116.59,0,112.08,0,99.89,0,92.21,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-29,175.02,144.07,136.09,128.8,0,118.38,0,114.84,0,105.85,0,103.08,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,177.06,153.14,137.03,129.78,0,124.19,0,118.1,0,112.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,165.61,133.96,122.16,113.06,0,107.37,0,102.5,0,96.55,0,95.43,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,157.46,131.31,121.94,113.34,0,106.36,0,100.76,0,96.41,0,92.44,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,159.68,139.84,121.33,114.63,0,103.28,0,96.43,0,90.55,0,86.43,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,163.49,138.85,119.33,111.25,0,99.03,0,94.35,0,88.84,0,84.21,0,81.93,0,0,0,0,0,0,0,0,0,0
2021-06-04,167.83,146.17,123.76,111.84,0,105.0,0,98.17,94.0,92.99,89.79,89.03,0,88.15,0,0,0,0,0,0,0,0,0,0.0
2021-06-05,181.48,144.8,124.69,114.78,0,104.63,0,98.46,97.51,95.85,92.81,91.46,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,180.94,143.23,124.54,113.91,0,104.4,0,96.12,0,91.34,90.13,89.72,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,174.06,143.4,125.85,112.02,0,103.1,101.93,96.99,95.44,85.29,99.64,83.31,0,90.9,0,0,0,0,0,0,0,0,0,0
2021-06-08,172.81,142.24,123.27,115.88,110.12,105.82,101.6,98.64,105.17,102.5,77.38,108.91,0,0,0,0,0,0,0,0,150.67,0,0,0
2021-06-09,191.17,157.54,138.95,126.44,117.61,113.02,107.62,106.03,98.9,95.91,91.69,92.64,0,0,0,90.41,92.03,0,0,0,0,0,0,0
2021-06-10,179.34,154.69,128.07,118.57,112.76,100.73,99.56,93.49,89.85,86.88,85.95,89.34,0,0,0,0,96.21,0,0,0,0,0,0,0
2021-06-11,190.19,162.54,132.67,118.42,113.24,103.17,99.45,92.91,88.66,86.77,85.75,84.25,81.74,81.93,0,0,0,0,0,0,0,0,0,154.1
2021-06-12,185.36,161.17,133.31,112.04,108.17,99.53,93.88,90.54,87.43,82.88,87.5,83.55,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,215.48,191.14,164.74,147.56,139.97,132.02,124.76,111.37,112.25,105.91,104.0,101.23,103.0,99.62,0,93.36,0,0.0,62.87,153.47,0,0,0,0
2021-06-14,291.38,226.44,159.59,153.3,141.66,141.0,135.7,128.76,113.68,109.42,104.06,102.02,96.67,91.98,99.46,100.42,105.24,0,0,0,0,0,0,0
2021-06-15,0,221.06,175.53,164.39,162.12,151.3,146.91,127.37,118.57,110.88,100.46,99.44,88.08,86.43,86.54,87.54,0,0,96.16,0,0,0,0,0
2021-06-16,0,0,0,170.02,161.58,151.09,132.69,129.92,110.74,101.8,86.95,85.25,74.8,99.39,84.24,0,128.45,153.83,107.66,0,0,0,0,0
2021-06-17,0,0,0,268.42,0,190.29,182.24,151.29,152.69,131.88,101.6,79.78,76.48,112.4,0.0,143.99,0,0,0,0,0,0,0,0
