date,7875,8000,8125,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375
2020-05-12,119.0,121.58,108.58,94.37,101.49,90.08,93.52,85.06,67.66,82.58,0.0,0.0,0.0
2020-05-13,158.13,143.73,139.5,122.91,161.5,147.31,142.63,112.16,120.54,117.41,80.03,94.1,92.22
