,12000,16000,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,58000,60000,62000,64000,65000,70000,75000,80000,85000,90000,95000,100000,110000,120000,140000,160000,200000,300000,400000
2020-12-24,0,70.53,0,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,73.74,72.87,0,73.4,0,68.99,0,70.48,0,72.89,0,0,0,70.5,0,0,0,0,0,70.07,0,0,0,0,0,0,0,0,0,0,0,61.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,74.81,68.58,0,69.82,0,66.67,70.88,74.54,0,0,0,0,0,0,0,0,0,0,0,74.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,77.78,72.54,0,70.74,0,71.48,72.76,72.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,74.29,69.92,0,67.55,0,71.62,72.87,73.28,0,72.69,0,0,0,75.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,75.59,68.96,0,69.36,0,69.61,68.76,69.84,0,75.62,0,0,0,75.42,0,0,0,0,0,78.64,0,0,0,0,0,0,0,0,0,0,0,84.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,74.55,74.82,0,72.15,71.19,73.2,73.61,72.49,0,72.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,76.55,73.79,0,74.22,72.4,0,0,73.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,77.89,73.17,0,73.64,0,73.01,74.68,73.34,0,78.97,0,0,0,0,0,0,0,0,0,78.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
