date,14000,15000,16000,17000,18000,19000,20000,21000,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36500,37000,38000,42000,43000,44000,46000,48000,50000
2023-10-12,100.22,0.0,0.0,0.0,0.0,0.0,0.0,56.27,52.18,49.63,46.26,43.73,41.62,39.65,36.11,33.95,31.43,30.86,30.61,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,106.61,0.0,82.77,0.0,68.36,63.72,59.22,0.0,49.71,47.17,45.09,42.43,39.75,37.78,35.13,33.13,32.44,30.49,29.45,28.88,30.14,29.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.74,44.73,41.4,39.81,36.83,35.67,34.43,32.84,32.18,31.85,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,0.0,89.19,0.0,0.0,0.0,0.0,53.45,0.0,46.96,43.53,41.34,41.2,38.02,37.7,37.01,34.88,33.72,33.53,0.0,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0,80.82,84.01,0.0,72.17,63.55,56.65,0.0,52.86,53.22,49.06,47.49,44.21,43.8,41.67,40.33,38.38,37.63,38.09,37.34,37.74,36.82,38.47,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.49,57.1,54.59,52.21,50.57,47.86,45.04,42.91,40.75,38.77,37.98,36.87,36.34,36.11,36.55,38.08,41.16,40.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,0.0,57.45,56.64,52.85,49.23,47.39,42.78,40.3,38.7,36.16,34.9,34.32,33.76,33.71,35.41,0.0,37.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,0.0,110.01,109.48,99.74,93.83,86.73,80.7,73.63,65.2,0.0,56.56,54.16,51.73,49.37,46.11,45.12,40.3,37.27,36.37,33.97,32.71,32.32,32.7,0.0,34.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,105.2,100.06,92.29,85.62,75.35,76.8,69.37,67.19,62.68,59.89,54.81,51.65,51.23,47.21,43.7,39.93,38.98,36.29,35.99,34.1,34.91,36.54,38.31,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
