date,25000,30000,35000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,82000,84000,85000,86000,88000,90000,92000,95000,100000,105000,110000,115000
2024-07-25,0.0,0.0,0.0,63.34,0.0,0.0,61.59,0.0,0.0,60.16,0.0,61.18,0.0,60.11,0.0,59.66,0.0,60.6,0.0,59.41,0.0,0.0,60.15,60.39,0.0,0.0,60.28,0.0,60.44,0.0,59.93,0.0,60.58,0.0,60.65,0.0,60.89,0.0,60.91,61.18,0.0,0.0,0.0,0.0,0.0,63.18,0.0,0.0,62.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,85.64,0.0,0.0,66.07,0.0,0.0,0.0,0.0,0.0,61.27,0.0,60.99,0.0,60.91,0.0,59.8,0.0,59.36,0.0,60.35,59.65,60.0,0.0,59.81,0.0,60.94,60.5,0.0,0.0,0.0,0.0,0.0,61.02,0.0,0.0,0.0,61.05,0.0,60.82,0.0,0.0,61.3,0.0,0.0,0.0,0.0,0.0,62.36,62.58,63.92,0.0,62.94,63.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,82.64,76.08,68.7,65.09,0.0,0.0,61.44,0.0,0.0,60.44,0.0,59.39,0.0,59.58,0.0,59.22,0.0,0.0,0.0,60.9,0.0,58.47,0.0,59.96,58.26,58.87,57.42,0.0,57.33,0.0,0.0,0.0,0.0,0.0,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56,0.0,0.0,0.0,0.0,55.82,57.43,56.28,0.0,57.3,0.0,57.33,0.0,58.15,0.0,0.0,0.0,57.52,0.0,0.0,57.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0.0,74.18,68.78,63.06,0.0,0.0,59.15,0.0,0.0,59.26,0.0,56.35,0.0,58.35,0.0,55.85,0.0,55.74,0.0,54.0,0.0,54.82,56.25,57.18,55.25,56.49,54.32,0.0,55.29,0.0,56.68,0.0,56.11,0.0,56.76,0.0,56.82,0.0,0.0,56.83,55.67,55.86,56.02,56.27,56.31,58.71,0.0,57.61,0.0,58.34,0.0,56.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,64.63,60.08,0.0,0.0,55.91,0.0,0.0,54.74,0.0,53.94,0.0,53.96,0.0,53.25,0.0,52.53,0.0,52.24,52.71,51.69,52.55,52.0,52.57,52.5,52.0,0.0,52.33,0.0,0.0,0.0,52.57,0.0,0.0,0.0,53.18,0.0,53.52,53.25,0.0,0.0,53.91,53.9,53.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,64.4,60.18,0.0,0.0,0.0,0.0,0.0,54.67,0.0,0.0,0.0,53.41,0.0,52.25,0.0,51.61,0.0,51.4,52.12,51.24,52.84,51.43,51.8,51.27,51.48,0.0,51.41,0.0,51.85,0.0,52.11,0.0,0.0,0.0,52.9,0.0,53.14,52.74,0.0,53.23,53.26,53.34,53.3,0.0,0.0,54.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,54.01,0.0,0.0,52.57,0.0,52.98,0.0,52.02,0.0,51.7,0.0,52.4,51.17,52.13,50.01,50.02,52.51,51.52,52.47,50.35,51.25,0.0,51.58,0.0,50.1,0.0,50.26,0.0,51.03,0.0,50.93,0.0,0.0,51.34,53.71,52.01,52.13,52.3,0.0,0.0,0.0,53.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74,0.0,0.0,0.0
2024-08-02,0.0,0.0,0.0,61.43,0.0,0.0,56.69,0.0,0.0,54.96,0.0,53.85,0.0,52.08,0.0,52.58,0.0,52.19,51.84,51.35,51.18,51.18,51.12,50.57,51.51,51.53,50.81,0.0,50.76,0.0,0.0,0.0,51.0,0.0,51.62,0.0,51.94,0.0,51.94,51.53,52.89,0.0,0.0,52.3,52.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
