,21000,21500,22000,22500,23000,23500,24000,24500,25000,26000,27000
2022-07-29,88.12,87.07,69.79,67.96,66.06,63.61,61.99,62.79,0,0,0
2022-07-30,0,0,87.73,90.91,59.41,67.13,46.42,90.52,60.39,0,0
