,48000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000
2021-03-29,112.85,115.88,89.41,89.54,88.75,75.8,72.49,71.68,67.74,62.36,63.29,63.99,64.49,0,0,0
2021-03-30,0,0,0,0,83.06,100.93,93.7,92.32,75.41,68.42,67.89,61.23,59.08,47.11,0,0
