date,37500,38000,38500,39000,39500,40000,40500,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46250,46500,54000
2024-01-01,70.07,82.03,78.95,70.59,57.59,55.07,53.78,62.22,58.48,53.0,52.99,58.0,50.26,56.28,60.27,55.33,56.83,57.2,58.42,56.84,0.0,59.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,97.09,105.13,89.98,87.1,92.71,79.28,78.26,74.75,75.73,73.26,71.76,65.74,61.82,58.43,59.69,62.58,56.12,60.37,52.75,58.5,56.77,54.93,56.91,55.48,59.29,58.81,60.52,62.66,63.59,62.86,132.26
2024-01-03,163.66,113.49,123.24,111.93,115.79,97.41,91.05,85.79,79.01,68.9,63.03,55.79,55.65,46.69,42.84,53.23,60.4,66.8,68.88,73.78,76.92,93.33,73.69,90.64,90.92,85.07,54.52,53.86,85.29,0.0,0.0
