date,4250,4500,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,8250,8500
2020-03-19,162.49,152.16,158.47,155.83,146.49,148.87,133.36,140.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,178.22,168.88,153.85,152.81,159.63,143.98,140.08,140.23,0.0,0.0,133.33,150.14,0.0,0.0,0.0,0.0
2020-03-21,173.43,155.27,156.48,143.14,140.31,138.88,137.96,131.49,134.74,128.9,126.2,0.0,0.0,0.0,0.0,0.0
2020-03-22,182.98,162.11,165.3,146.93,145.95,143.72,140.99,138.51,139.57,0.0,149.11,0.0,0.0,0.0,160.33,179.46
2020-03-23,182.98,175.05,173.44,146.54,156.95,150.18,138.23,140.14,141.4,0.0,134.45,0.0,0.0,0.0,0.0,0.0
2020-03-24,184.33,166.7,160.25,156.73,150.8,145.31,146.66,137.85,139.51,138.72,136.12,147.63,0.0,0.0,0.0,0.0
2020-03-25,187.38,172.44,156.06,152.33,149.58,138.45,131.57,131.89,136.17,129.41,125.98,126.65,144.92,0.0,0.0,0.0
2020-03-26,192.01,173.9,166.49,159.61,145.16,143.32,128.4,122.68,122.43,116.91,119.37,0.0,0.0,0.0,0.0,0.0
2020-03-27,181.04,170.05,161.97,146.67,144.83,129.46,122.33,114.54,108.06,100.42,95.99,91.3,0.0,0.0,0.0,0.0
2020-03-28,200.27,189.46,168.38,158.89,147.51,137.37,118.12,111.7,105.04,101.72,113.38,0.0,0.0,0.0,0.0,180.79
2020-03-29,208.11,196.28,182.45,163.05,149.34,140.79,123.44,109.21,98.74,115.85,107.66,143.48,0.0,0.0,0.0,0.0
2020-03-30,204.99,182.72,172.14,164.78,153.72,135.38,116.91,108.3,100.91,95.6,85.88,87.15,0.0,0.0,0.0,0.0
2020-03-31,221.0,193.67,175.89,169.14,147.77,137.97,116.0,102.52,88.47,78.39,94.08,86.75,0.0,0.0,0.0,0.0
2020-04-01,242.18,218.01,233.25,221.58,191.67,163.35,154.46,130.59,107.89,86.42,90.82,99.37,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,227.01,370.87,305.23,252.18,160.73,165.53,118.33,100.44,95.83,208.43,0.0,0.0,0.0
