date,70000,75000,76000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,88500,89000,89500,90000,90500,91000,91500,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,110000,120000,130000,135000
2025-02-13,0.0,61.62,0.0,0.0,0.0,55.62,0.0,0.0,0.0,0.0,51.0,0.0,0.0,48.91,0.0,0.0,0.0,48.54,0.0,48.7,0.0,47.88,48.04,48.84,46.7,47.47,49.76,0.0,0.0,49.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,60.84,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.0,49.21,0.0,0.0,47.76,0.0,0.0,0.0,47.25,0.0,46.64,0.0,46.56,47.31,46.69,46.43,46.54,45.67,47.17,46.76,45.62,0.0,47.38,0.0,0.0,0.0,47.39,49.24,0.0,0.0,0.0
2025-02-15,0.0,60.72,0.0,0.0,0.0,53.73,0.0,0.0,0.0,0.0,48.57,0.0,0.0,46.71,0.0,0.0,0.0,45.91,0.0,45.19,0.0,45.62,45.79,45.6,45.62,45.49,46.12,46.36,47.63,45.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,0.0,62.14,0.0,0.0,0.0,54.34,0.0,0.0,0.0,0.0,48.4,0.0,0.0,46.92,0.0,0.0,0.0,46.13,0.0,46.04,0.0,46.01,45.79,46.11,46.32,46.55,46.22,46.28,46.51,46.82,46.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,0.0,63.64,0.0,0.0,0.0,56.23,0.0,0.0,0.0,0.0,50.8,0.0,0.0,47.32,0.0,0.0,0.0,46.87,0.0,46.99,0.0,46.35,46.33,46.47,46.66,46.2,46.04,46.62,46.0,45.76,0.0,0.0,47.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,0.0,61.04,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.0,49.91,0.0,0.0,48.84,0.0,0.0,0.0,48.08,0.0,46.86,0.0,47.3,47.04,47.64,46.5,46.39,46.11,46.72,0.0,46.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,0.0,66.91,0.0,0.0,0.0,56.58,0.0,0.0,0.0,0.0,49.13,0.0,0.0,44.93,0.0,0.0,0.0,44.24,0.0,43.92,0.0,43.49,43.84,42.8,42.71,42.44,43.93,0.0,0.0,43.27,0.0,44.97,43.99,0.0,0.0,45.65,0.0,0.0,0.0,0.0
2025-02-20,0.0,66.94,0.0,0.0,0.0,56.68,0.0,0.0,0.0,0.0,49.03,0.0,0.0,45.38,0.0,0.0,0.0,43.74,0.0,42.6,0.0,42.08,41.68,44.0,41.29,42.16,40.99,41.15,41.19,43.52,0.0,0.0,42.51,0.0,0.0,41.57,0.0,0.0,0.0,0.0
2025-02-21,0.0,69.32,0.0,0.0,0.0,58.31,0.0,0.0,0.0,0.0,50.12,0.0,0.0,46.52,0.0,0.0,0.0,44.69,0.0,44.18,0.0,43.04,42.29,43.38,42.03,41.77,43.31,42.04,42.63,42.05,41.01,43.35,41.33,0.0,44.59,0.0,0.0,0.0,0.0,0.0
2025-02-22,0.0,64.33,0.0,0.0,0.0,56.95,0.0,0.0,0.0,0.0,48.52,0.0,0.0,46.7,0.0,0.0,0.0,42.09,0.0,41.66,0.0,42.5,42.05,41.78,41.86,42.63,41.54,43.45,0.0,0.0,0.0,43.04,43.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,0.0,70.34,0.0,0.0,0.0,58.86,0.0,0.0,0.0,0.0,49.42,0.0,0.0,45.1,0.0,0.0,0.0,43.92,0.0,44.02,0.0,42.71,43.51,43.4,41.33,40.32,42.67,0.0,0.0,0.0,0.0,44.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,0.0,66.97,0.0,0.0,0.0,56.64,0.0,0.0,0.0,0.0,48.8,0.0,0.0,46.45,0.0,0.0,0.0,43.19,0.0,43.38,0.0,42.64,42.19,43.31,42.37,38.97,42.07,43.07,40.51,43.68,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.73,0.0
2025-02-25,80.8,69.54,0.0,0.0,0.0,56.63,0.0,50.41,0.0,49.22,47.72,46.36,46.4,45.85,0.0,44.53,0.0,44.73,0.0,46.09,0.0,50.19,48.13,53.8,43.06,59.2,52.56,46.38,61.64,61.68,0.0,0.0,0.0,0.0,0.0,60.14,0.0,0.0,106.36,0.0
2025-02-26,74.35,62.6,0.0,58.19,0.0,54.86,0.0,54.04,53.5,51.75,51.71,51.38,54.59,52.01,0.0,51.51,0.0,50.5,0.0,52.27,0.0,53.59,55.54,56.69,60.5,57.38,67.5,67.61,75.68,54.35,72.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.66,0.0
2025-02-27,80.95,66.82,0.0,55.89,0.0,54.61,0.0,51.83,51.02,50.19,49.01,49.37,51.85,47.32,0.0,52.26,0.0,55.93,0.0,55.49,0.0,51.44,51.52,57.97,38.01,44.93,57.17,57.67,0.0,0.0,0.0,60.05,50.85,0.0,63.12,0.0,0.0,0.0,129.39,0.0
2025-02-28,79.46,64.95,62.9,57.86,57.14,53.09,55.5,53.75,49.31,48.33,50.39,45.76,52.63,49.9,0.0,53.1,0.0,53.16,0.0,69.13,0.0,60.75,56.56,65.43,51.45,54.18,64.04,52.46,0.0,78.97,66.26,79.52,94.35,0.0,94.06,0.0,0.0,0.0,0.0,0.0
2025-03-01,88.18,68.09,69.1,63.7,58.51,57.03,55.0,54.74,53.66,51.98,50.82,49.74,49.08,48.69,0.0,0.0,0.0,55.97,0.0,52.67,0.0,55.16,51.31,54.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,114.15,99.02,98.43,89.86,91.33,85.83,84.92,81.2,79.17,75.41,73.07,73.4,69.65,68.14,0.0,70.04,0.0,67.18,0.0,65.39,0.0,64.51,64.46,67.06,65.86,66.19,0.0,0.0,0.0,67.96,0.0,0.0,0.0,70.11,0.0,0.0,0.0,0.0,0.0,0.0
