,46000,48000,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,76000,78000,80000,82000,84000,86000,88000,90000
2024-05-02,70.23,67.21,64.09,60.08,58.87,57.49,56.57,55.86,54.48,53.85,53.63,53.67,53.34,55.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,68.82,66.05,65.15,56.87,58.12,55.77,56.52,54.86,54.28,54.15,53.22,53.29,52.24,52.07,52.32,51.15,0,0,0,0,0,0,53.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-04,71.28,66.68,65.44,60.69,59.83,59.63,57.95,56.3,55.77,56.01,53.72,54.16,53.62,53.81,53.88,53.75,54.06,0,55.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,72.73,68.54,65.29,63.82,61.29,60.4,58.88,57.11,57.81,56.95,57.68,57.27,56.3,56.34,56.0,55.99,56.13,0,56.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,73.39,70.09,65.41,61.66,63.22,57.99,57.02,57.74,53.99,55.08,52.36,52.28,51.77,54.74,52.55,52.39,52.61,0,53.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,71.58,68.43,64.82,59.81,59.2,55.86,55.16,53.67,52.43,51.74,51.64,49.89,49.2,49.05,50.39,50.55,50.49,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,69.56,67.52,62.94,60.4,57.58,55.43,54.32,53.9,53.1,51.55,51.6,50.87,50.31,49.73,50.53,48.12,47.32,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,71.2,68.52,63.71,60.88,57.42,56.06,53.82,52.92,51.08,50.98,49.91,48.57,47.48,46.39,45.96,46.57,47.49,0,0,0,0,0,0,0,50.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,72.43,67.48,64.05,60.68,56.99,56.61,54.89,53.88,50.69,50.66,50.13,49.55,48.86,49.97,48.99,48.99,48.1,0,48.95,0,47.52,0,0,0,0,0,0,0,0,0,50.44,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11,70.83,0,62.23,58.81,56.65,55.2,53.69,51.56,51.44,50.9,50.06,49.66,48.12,48.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12,73.14,67.84,64.52,60.76,60.89,58.88,56.05,54.53,53.19,52.34,52.53,51.78,50.01,50.84,48.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,82.96,76.24,70.65,66.58,65.4,63.16,60.23,58.63,56.24,55.01,53.77,51.59,51.45,51.06,50.41,50.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,79.49,79.25,74.14,68.41,67.26,64.97,60.6,61.1,57.56,57.22,55.54,53.81,52.33,52.38,50.31,49.93,50.04,0,51.62,0,0,0,46.21,0,0,0,54.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,98.18,87.73,84.18,79.25,69.82,71.96,69.05,66.85,63.53,60.9,59.09,56.96,55.9,54.91,53.66,52.36,51.71,0,52.15,0,52.52,0,53.27,0,53.75,0,54.51,0,0,0,55.76,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,101.8,94.68,86.16,78.28,75.54,72.65,69.99,65.89,62.98,60.68,57.74,54.86,51.81,49.88,49.34,48.64,48.43,0,50.15,0,49.96,0,0,0,53.37,0,0,0,0,0,0,0,0,0,0,0,71.14,0,0,0,0,0,0
2024-05-17,105.7,97.62,90.28,84.22,80.47,79.69,74.16,69.5,65.55,64.72,60.55,56.3,53.37,49.73,47.51,44.68,43.06,0,44.28,0,44.62,0,46.74,0,45.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.61,0,0,0
2024-05-18,105.09,100.35,95.78,87.32,81.34,78.58,78.2,76.03,72.45,66.36,60.23,57.48,51.72,47.86,48.79,45.98,45.16,0,44.2,0,43.46,0,47.52,0,47.85,0,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-19,0,103.71,103.04,89.64,88.16,85.17,81.87,79.91,68.6,69.26,66.12,61.61,56.97,54.29,50.92,48.86,47.74,0,47.84,49.45,48.63,49.25,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-05-20,0,0,112.65,104.21,106.52,106.88,111.01,97.84,98.16,89.57,81.59,84.53,78.36,80.26,69.99,72.5,67.36,65.23,64.27,62.59,61.16,56.91,58.51,59.03,58.66,54.97,57.42,56.03,57.33,57.25,58.85,0,0,0,57.01,50.48,0,0,0,0,0,0,0
2024-05-21,0,0,0,144.66,116.23,114.82,111.26,101.85,99.22,94.04,90.47,85.95,81.75,75.96,69.21,63.08,61.6,62.56,58.39,52.91,54.63,54.41,53.35,51.15,54.11,51.89,53.93,53.05,55.01,53.96,55.52,58.29,62.36,0,60.61,54.57,53.19,0,0,0,0,0,0
2024-05-22,213.62,0,173.76,0,0,142.1,127.75,0,131.37,110.73,107.93,98.14,90.99,82.41,77.9,69.82,63.91,57.26,58.12,54.96,53.98,51.09,51.23,51.32,48.47,51.06,51.09,51.87,53.77,55.76,56.69,58.36,60.65,55.5,0,74.42,94.35,96.64,110.8,136.21,148.9,156.14,159.51
2024-05-23,348.39,312.91,277.06,284.82,0,261.44,0,213.85,154.86,197.24,139.32,147.07,125.8,116.85,105.18,83.75,70.34,60.95,53.89,48.67,50.89,47.41,46.62,45.88,60.35,59.35,0.0,99.52,0.0,0,66.22,0,0,0,0,0,0,0,0,0,0,0,0
