,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2021-09-26,124.01,130.24,112.35,96.87,93.28,89.06,81.75,73.43,74.58,65.36,0,0,0
2021-09-27,0,123.02,127.93,116.44,120.69,92.0,76.42,72.74,82.83,103.8,74.86,86.42,0
