date,30000,31000,32000,33000,34000,35000,36000,37000,38000
2022-05-06,121.63,95.0,95.86,78.78,73.6,55.43,52.49,61.2,62.76
2022-05-07,0.0,0.0,106.98,119.75,86.71,65.95,63.42,0.0,51.55
