date,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,41500,42000,42500,43000,43500,44000,44500,45000,46000,48000
2024-01-18,0.0,0.0,55.53,0.0,51.18,0.0,47.72,46.46,45.8,45.29,0.0,43.06,0.0,43.96,0.0,42.22,0.0,0.0,0.0,0.0
2024-01-19,62.96,0.0,58.28,0.0,53.37,49.69,47.51,46.59,45.8,45.04,0.0,44.14,0.0,44.39,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,61.95,0.0,56.38,0.0,50.87,49.05,48.21,45.59,45.35,44.64,0.0,43.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,64.1,0.0,58.15,0.0,51.66,51.22,47.9,47.18,45.52,45.49,0.0,44.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,62.73,0.0,57.03,0.0,52.0,49.83,48.39,47.06,47.12,44.46,0.0,46.84,0.0,45.69,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,69.15,61.41,58.77,56.35,54.03,52.37,50.2,47.96,46.52,49.08,0.0,0.0,0.0,51.4,0.0,0.0,0.0,54.39,0.0,0.0
2024-01-24,60.56,59.41,55.52,54.43,49.29,47.62,46.22,44.8,44.34,44.39,0.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0
2024-01-25,59.13,56.4,53.67,51.17,47.79,45.49,45.12,41.62,40.28,42.18,0.0,42.21,0.0,43.38,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,67.27,63.81,56.87,54.53,50.84,48.63,44.13,41.8,41.96,39.42,0.0,39.8,0.0,40.97,0.0,39.87,0.0,0.0,0.0,0.0
2024-01-27,65.79,58.86,57.45,51.73,50.19,48.32,43.67,42.42,41.05,39.15,0.0,38.67,0.0,39.26,0.0,39.62,0.0,0.0,0.0,0.0
2024-01-28,70.52,64.12,62.07,57.54,53.24,49.58,47.34,45.89,43.74,42.83,0.0,42.92,0.0,0.0,0.0,45.65,0.0,0.0,0.0,0.0
2024-01-29,71.83,71.82,65.36,59.8,54.55,51.6,51.03,46.7,44.55,42.18,0.0,41.53,0.0,41.41,0.0,39.99,0.0,44.92,45.71,0.0
2024-01-30,79.44,0.0,65.1,63.41,57.07,53.34,52.56,47.32,45.96,44.68,0.0,43.33,43.33,42.79,42.47,42.12,0.0,43.67,0.0,47.81
2024-01-31,74.25,68.59,0.0,59.07,56.48,54.42,50.18,45.88,44.89,42.84,0.0,42.42,43.02,43.17,43.02,44.2,0.0,0.0,0.0,0.0
2024-02-01,69.75,0.0,66.96,59.76,55.21,52.56,48.95,45.74,44.03,40.32,40.1,40.07,40.39,37.71,38.74,41.31,0.0,0.0,0.0,0.0
2024-02-02,87.73,70.82,67.06,63.92,55.96,50.97,46.84,44.63,40.28,36.88,36.11,33.99,33.62,34.13,35.5,36.66,0.0,39.61,42.17,45.57
2024-02-03,0.0,0.0,69.57,62.79,0.0,57.23,49.46,45.1,38.41,36.03,34.86,33.83,32.92,33.54,33.91,0.0,0.0,0.0,0.0,0.0
2024-02-04,0.0,0.0,77.45,68.63,63.97,0.0,53.24,44.36,45.49,41.61,39.33,40.04,41.28,40.35,33.21,40.35,0.0,0.0,0.0,0.0
2024-02-05,0.0,95.2,0.0,82.98,68.77,60.84,58.31,50.19,42.42,39.59,39.35,37.12,35.76,38.36,37.47,39.8,0.0,0.0,0.0,0.0
2024-02-06,0.0,0.0,0.0,0.0,73.14,71.74,62.24,51.83,47.24,39.52,38.52,35.67,33.97,32.93,36.81,0.0,0.0,35.39,0.0,0.0
2024-02-07,0.0,0.0,0.0,117.4,0.0,85.88,72.04,79.92,68.47,49.5,52.52,51.86,45.53,40.65,35.85,34.3,0.0,38.66,0.0,0.0
2024-02-08,0.0,360.9,0.0,183.98,264.32,0.0,149.99,185.77,146.04,96.7,88.77,84.93,68.99,72.58,58.52,45.34,36.67,25.18,48.93,75.99
