date,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000
2020-01-23,0.0,63.26,0.0,56.89,53.6,51.89,48.53,49.47,50.43,40.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,69.86,65.62,59.89,57.52,56.61,51.14,48.42,48.73,51.1,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,67.92,58.02,55.74,51.57,48.54,48.68,47.89,45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,78.72,69.6,0.0,63.56,58.42,54.87,53.5,49.04,49.35,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,82.0,75.57,0.0,65.12,65.94,62.93,57.09,53.09,49.43,50.26,49.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,89.06,80.81,80.53,80.73,77.56,63.03,68.73,63.33,59.46,59.92,56.74,53.11,54.87,60.31,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,82.34,0.0,76.84,69.98,68.0,60.0,56.46,52.51,50.19,52.21,51.4,51.6,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,88.84,87.01,79.93,74.68,70.17,67.93,69.26,62.67,55.76,54.29,58.85,56.66,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,81.94,82.46,77.49,66.39,66.45,54.49,49.83,51.38,49.45,48.98,54.12,49.94,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,84.76,73.86,62.33,62.0,56.15,51.03,50.14,48.46,48.58,0.0,48.99,55.07,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,83.65,68.89,71.58,66.32,63.03,55.01,51.37,46.77,52.75,51.74,52.41,46.27,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,79.7,63.15,57.24,49.39,47.97,49.5,48.58,46.86,61.07,87.3,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,80.03,59.5,65.53,54.73,48.06,47.07,55.1,58.73,0.0,0.0,0.0,0.0,232.83
2020-02-05,0.0,0.0,0.0,0.0,0.0,104.46,0.0,94.08,88.69,83.25,72.24,63.4,48.09,51.15,53.33,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.9,103.92,100.65,71.71,82.94,62.1,45.35,44.81,98.88,105.65,149.77,0.0
