date,82000,84000,86000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,97500,98000,98500,99000,99500,100000,100500,101000,102000,103000,104000,106000
2024-11-20,84.82,76.4,69.39,62.92,62.57,58.12,61.06,58.89,55.08,56.07,57.11,64.12,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,124.24,123.89,111.69,95.79,83.5,82.15,78.04,72.66,67.53,65.14,62.71,60.15,61.55,0.0,60.45,0.0,61.3,0.0,64.29,0.0,66.9,0.0,0.0,0.0,0.0
2024-11-22,208.62,161.79,141.16,113.21,143.7,129.65,113.44,107.25,89.73,84.55,76.62,61.49,49.7,45.52,52.89,51.32,52.04,43.47,50.59,59.82,55.77,62.69,65.18,62.18,66.89
