date,76000,78000,80000,81000,82000,83000,84000,85000,85500,86000,86500,87000,87500,88000,88500,89000
2025-03-23,65.09,52.34,54.48,51.81,45.24,47.99,45.12,42.98,0.0,42.82,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,95.11,72.92,68.31,63.61,51.3,46.19,44.58,40.36,0.0,39.2,0.0,38.8,0.0,37.98,0.0,38.9
2025-03-25,97.08,84.95,63.56,63.83,74.75,65.27,56.24,46.46,40.41,35.44,34.97,32.4,33.98,37.78,28.55,29.26
