date,76000,78000,80000,82000,82500,83000,83500,84000,84500,85000,85500,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,100000
2025-03-02,122.38,115.47,104.52,96.37,0.0,93.1,0.0,74.53,0.0,87.5,0.0,83.58,82.05,77.99,76.44,73.09,71.92,71.78,72.86,73.12,72.29,74.83,0.0
2025-03-03,115.99,106.89,94.36,83.92,0.0,80.33,0.0,73.86,0.0,76.28,0.0,73.74,75.22,74.31,73.67,73.46,81.57,78.0,78.87,83.94,71.03,81.38,0.0
2025-03-04,181.64,156.02,130.49,110.72,108.63,102.25,106.84,88.48,94.38,83.68,91.85,83.24,74.84,80.41,81.21,88.08,117.27,99.2,203.75,0.0,0.0,141.87,0.0
