date,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2021-06-04,179.18,158.82,139.37,129.81,112.07,104.79,95.14,86.97,86.12,85.94,96.69
2021-06-05,268.23,205.0,176.22,129.34,121.89,111.8,98.31,140.77,145.69,165.62,180.65
