date,7875,8000,8125,8250,8375,8500,8625,8750,8875,9000,9125,9250,9500
2020-05-04,115.8,101.97,101.96,85.68,86.79,75.43,69.58,66.68,68.35,0.0,0.0,0.0,0.0
2020-05-05,111.33,106.41,118.88,96.74,104.81,99.26,86.1,79.23,53.05,54.94,83.68,118.58,81.1
