date,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,76500,77000,78000,78500,79000,79500,80000,80500,81000,82000,83000,84000,86000
2025-04-06,0.0,0.0,0.0,0.0,116.95,0.0,107.72,0.0,96.95,92.4,95.24,0.0,90.58,90.24,0.0,89.19,0.0,83.05,0.0,82.63,78.9,76.5,73.51,0.0
2025-04-07,127.62,119.67,116.84,108.38,110.65,106.2,95.49,92.35,87.63,80.78,79.75,0.0,72.14,71.16,0.0,67.62,0.0,65.29,0.0,66.69,82.98,79.23,0.0,117.36
2025-04-08,153.07,148.61,153.63,142.84,138.27,124.2,111.56,104.26,88.04,76.41,67.64,67.89,67.2,64.71,66.29,66.14,74.15,68.93,73.0,64.68,77.45,0.0,0.0,0.0
