date,16000,17000,17500,18000,18500,18750,19000,19500,20000
2022-09-06,131.15,107.53,89.69,88.05,82.32,0.0,71.31,70.43,81.75
2022-09-07,0.0,101.59,95.22,99.43,83.02,58.69,60.13,62.82,0.0
