date,20000,24000,25000,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,40000,42000,44000,45000,46000,60000,65000
2021-06-17,0.0,0.0,117.9,0.0,0.0,0.0,99.05,0.0,93.13,0.0,87.55,0.0,83.24,0.0,84.36,81.01,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,134.8,0.0,111.88,0.0,100.12,0.0,94.75,0.0,90.1,0.0,85.21,0.0,85.45,0.0,83.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19,132.09,0.0,109.45,0.0,96.08,0.0,89.13,0.0,86.78,0.0,82.59,0.0,82.0,0.0,82.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,136.06,0.0,115.91,0.0,102.13,0.0,94.83,0.0,89.87,0.0,86.42,0.0,84.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,142.35,0.0,115.55,108.74,103.86,0.0,100.4,0.0,99.13,0.0,126.9,0.0,87.5,0.0,0.0,96.32,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,136.84,123.85,119.77,116.31,108.83,0.0,104.21,0.0,101.62,0.0,97.72,0.0,107.31,0.0,0.0,101.76,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23,138.58,116.35,114.6,109.32,102.02,0.0,97.03,0.0,94.39,0.0,91.3,0.0,92.85,0.0,0.0,0.0,0.0,0.0,95.22,0.0,0.0,0.0
2021-06-24,143.83,113.17,119.01,114.81,107.01,0.0,101.14,0.0,95.51,0.0,91.32,91.46,90.7,0.0,0.0,88.09,74.18,0.0,0.0,0.0,148.91,137.02
2021-06-25,137.04,117.44,114.43,110.86,103.28,0.0,94.95,94.66,93.36,90.92,84.83,87.82,94.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-26,141.53,121.38,117.87,114.67,106.44,104.57,101.49,99.93,99.91,100.66,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,141.19,130.05,121.39,115.9,113.81,103.34,103.57,103.32,97.41,100.42,98.99,0.0,0.0,0.0,92.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,153.84,132.77,126.39,121.89,113.25,112.06,109.25,102.58,102.15,100.68,97.55,97.59,95.75,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-29,166.39,137.93,138.84,135.3,118.74,113.53,109.83,104.73,101.7,99.77,97.59,93.21,91.13,89.78,90.08,0.0,0.0,0.0,0.0,75.9,0.0,0.0
2021-06-30,149.38,143.71,138.04,128.25,116.84,113.49,110.7,106.5,102.39,98.25,96.91,94.97,92.12,93.33,85.92,0.0,0.0,0.0,107.97,55.58,0.0,0.0
2021-07-01,148.75,133.54,125.78,119.58,111.56,103.75,101.66,97.87,93.23,91.52,87.16,89.51,88.93,82.99,0.0,89.19,89.57,90.66,0.0,0.0,0.0,0.0
2021-07-02,159.99,133.59,131.86,122.76,112.04,107.28,102.03,101.69,95.72,95.07,87.95,84.42,79.16,80.56,81.56,74.57,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,189.91,143.43,138.87,123.73,114.56,109.87,104.23,98.54,93.93,88.25,84.33,82.19,79.07,77.66,0.0,67.82,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,145.47,162.8,150.24,132.53,119.53,115.92,105.27,101.61,93.04,87.63,80.01,80.14,72.31,0.0,75.43,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,152.91,155.11,139.21,121.66,114.97,107.99,97.92,91.81,86.47,85.15,76.58,73.64,81.77,84.48,80.01,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,159.36,150.52,138.25,121.35,111.8,102.88,95.54,89.21,82.73,77.71,86.04,0.0,56.87,0.0,0.0,0.0,156.78,203.1,0.0,0.0
2021-07-07,0.0,0.0,211.36,175.7,146.27,125.84,112.71,108.51,97.63,83.63,78.8,67.32,73.55,0.0,102.27,0.0,0.0,0.0,205.01,204.28,0.0,0.0
2021-07-08,0.0,0.0,251.71,217.53,152.55,172.21,156.2,124.43,110.03,85.19,100.72,103.89,115.58,0.0,203.59,211.12,202.06,0.0,0.0,0.0,0.0,0.0
