,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-07-09,120.79,125.47,114.41,103.91,93.56,80.43,75.92,69.08,48.73,0
2021-07-10,0,0,142.51,110.06,86.0,82.96,69.09,51.74,0,0
