date,58000,59000,60000,61000,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69500,70000,71000,72000,73000,76000,77000
2024-06-17,75.09,70.26,62.44,56.56,52.42,46.59,49.13,46.35,42.86,45.76,43.63,42.15,42.73,41.53,46.5,44.22,47.51,0.0,0.0,0.0,0.0,70.09,94.18,102.46
2024-06-18,77.68,71.05,66.17,57.26,51.22,49.63,47.54,48.02,46.31,45.17,44.77,44.24,45.33,43.18,42.91,0.0,56.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,85.02,88.36,78.22,82.05,64.24,59.51,52.48,47.9,34.87,26.13,22.43,35.77,38.79,47.74,46.1,46.97,84.52,54.42,63.06,0.0,63.42,0.0,0.0,0.0
