date,74000,76000,78000,79000,80000,81000,82000,83000,84000,85000,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,92000,93000,95000,100000,102000
2025-03-03,0.0,100.39,90.23,0.0,77.29,0.0,75.03,0.0,71.58,71.16,70.06,0.0,68.57,0.0,67.77,0.0,68.23,0.0,70.05,0.0,68.25,71.69,63.27,0.0,0.0,0.0
2025-03-04,109.53,118.58,94.17,105.21,97.62,94.77,90.45,88.02,81.18,78.69,79.26,0.0,71.67,0.0,73.26,0.0,76.44,0.0,77.98,0.0,77.5,79.94,0.0,0.0,0.0,0.0
2025-03-05,139.98,141.48,134.94,134.48,146.93,145.63,120.92,125.78,100.63,91.9,79.69,77.67,71.65,64.52,65.81,59.72,59.43,53.41,51.25,51.42,49.0,67.78,93.05,92.37,100.57,0.0
