date,17000,18000,18500,19000,19250,19500,19750,20000,20250,20500,20750
2022-10-03,95.9,75.35,64.88,59.6,0.0,58.59,0.0,53.19,0.0,0.0,0.0
2022-10-04,0.0,75.95,74.49,78.0,87.19,76.5,63.08,56.66,48.4,63.82,52.13
