date,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12000,12125,12250,12375,12500
2020-08-17,84.0,84.49,69.45,71.28,86.28,78.13,77.99,76.4,72.61,74.06,64.08,60.31,65.24,66.53,0.0
2020-08-18,0.0,0.0,102.43,100.74,88.75,89.25,80.02,70.66,54.5,57.53,43.58,53.32,81.28,63.96,40.12
