date,38000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000
2021-10-04,145.43,119.83,148.19,121.07,94.31,86.65,88.62,94.42,85.96,79.87,70.2,67.6,64.78,0.0
2021-10-05,0.0,0.0,0.0,173.83,152.85,132.46,112.31,114.82,139.94,119.11,86.69,83.54,79.5,90.97
