date,52000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000
2021-11-04,131.67,98.17,91.8,86.98,85.75,82.63,77.51,76.88,74.94,74.86,72.23
2021-11-05,0.0,0.0,97.81,103.14,95.59,75.39,69.69,58.35,59.84,56.19,0.0
