date,54000,55000,56000,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,65000,66000,67000,68000
2024-06-26,69.76,65.17,56.85,54.93,49.64,47.29,45.5,43.3,41.86,42.72,40.42,44.54,38.88,0.0,0.0,46.24,0.0,42.29,0.0,0.0,0.0
2024-06-27,82.7,75.98,71.33,66.49,57.15,55.79,50.7,47.54,48.56,45.31,44.41,42.09,41.88,46.84,45.38,0.0,47.13,0.0,0.0,57.49,0.0
2024-06-28,108.71,101.52,81.06,77.57,56.04,54.17,39.66,33.45,23.23,21.87,0.0,0.0,57.03,49.11,46.6,61.14,105.3,0.0,64.39,0.0,0.0
