date,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12000
2020-08-30,76.36,68.46,61.5,55.63,0.0,55.98,48.46,44.4,42.46,38.35,32.68,0.0,0.0
2020-08-31,99.88,91.05,82.6,69.67,64.06,67.35,57.83,57.6,51.09,27.64,40.08,37.28,0.0
