date,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2021-06-01,177.51,157.11,137.99,124.26,105.3,97.14,96.09,83.48,102.93,80.26,64.9
2021-06-02,200.07,222.43,176.57,150.57,136.21,97.78,88.78,73.37,70.21,0.0,118.18
