,14000,15000,16000,17000,18000,19000,20000,21000,21500,22000,22500,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,26750,27000,27500,28000,28500,29000,29500,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2023-08-24,0,86.33,0,77.91,0,0,0,55.25,0,49.71,47.42,46.67,42.23,41.81,39.73,38.27,0,37.43,0,36.38,0,36.26,0,36.38,36.71,41.0,41.12,40.29,0,44.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,0,81.54,0,0,68.18,0,60.08,50.43,48.47,45.58,43.22,41.5,37.79,37.42,36.1,33.04,0,31.89,0,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,0,93.78,0,0,0,0,0,51.21,0,0,41.28,0,37.32,35.36,0,31.3,0,30.51,0,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,102.97,0,0,0,0,0,0,50.76,48.69,45.22,42.73,40.65,38.26,35.49,33.67,32.34,0,29.89,0,29.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,0,0,0,0,73.91,0,0,0,0,47.24,45.47,43.85,41.19,37.42,36.02,34.42,0,33.67,0,31.32,0,31.46,0,0,0,34.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,0,0,0,0,0,0,70.38,0,55.43,52.18,52.81,50.89,46.02,43.94,41.95,43.18,0,38.57,0,37.68,0,36.63,0,36.62,36.74,37.71,38.99,38.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,0,0,98.78,0,81.27,74.44,0,0,0,0,0,0,45.75,42.76,41.29,38.28,0,37.67,0,36.94,0,34.83,0,35.3,34.78,36.2,39.97,0,44.02,0,0,0,0,0,0,0,0,0,0,0,0,114.89,0,122.26
2023-08-31,0,0,93.48,0,74.92,0,66.33,56.65,56.82,50.47,47.02,43.67,41.58,41.02,38.97,34.8,0,33.25,0,32.53,0,34.92,0,32.54,33.19,33.82,35.43,42.64,45.83,43.57,54.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,0,0,0,0,73.61,72.77,60.75,55.08,53.1,49.43,46.53,42.36,40.3,37.43,33.37,31.45,0,30.91,0,32.77,0,29.58,0,31.69,30.96,37.41,40.34,0,0,39.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,0,103.65,92.16,87.32,0,71.68,62.41,56.0,50.72,0,46.25,42.93,40.43,36.09,32.84,30.99,0,29.99,0,28.95,0,30.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,0,0,0,0,85.36,0,67.13,63.45,59.29,55.85,52.08,47.33,46.51,40.94,38.55,37.29,0,34.27,0,33.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,0,0,99.76,0,0,75.19,69.96,60.76,57.9,56.1,51.4,48.24,45.45,40.89,38.22,35.02,0,32.99,0,31.31,0,31.67,0,0,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,0,123.04,109.28,96.46,88.59,81.36,73.65,0,64.64,60.6,55.27,50.86,46.92,43.77,40.37,36.9,0,34.18,0,33.09,0,32.75,0,33.02,33.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,0,0,0,0,0,83.61,76.59,65.33,65.3,62.86,57.46,51.85,47.63,43.56,39.36,37.05,0,33.47,0,33.31,0,32.73,0,36.26,36.84,35.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-07,0,0,0,0,0,85.99,75.72,69.49,0,62.35,56.9,55.09,51.39,46.88,41.73,36.58,0,33.62,0,30.75,0,30.77,0,32.89,0,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-08,0,0,0,0,102.43,91.2,72.92,71.92,69.77,61.2,56.52,52.91,46.64,41.35,38.96,34.21,0,29.0,0,26.2,0,33.06,0,29.53,32.91,35.48,0,0,0,55.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,0,0,0,119.91,0,0,83.52,0,74.59,68.1,61.5,53.83,45.93,43.2,37.93,35.2,0,31.46,0,28.66,0,27.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,0,0,148.62,131.06,0,0,91.57,0,77.41,71.2,63.43,58.92,54.09,51.76,43.94,41.06,0,35.44,0,31.15,0,29.0,0,31.24,40.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,0,0,0,141.9,124.44,111.31,0,88.95,79.27,79.71,71.21,64.94,57.7,51.08,44.25,41.16,0,38.9,0,38.99,0,40.5,0,55.68,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.71
2023-09-12,0,0,0,0,0,120.37,106.09,99.75,84.89,94.79,79.98,73.21,68.93,61.06,52.58,46.19,0,37.62,0,34.94,0,40.65,0,40.95,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13,0,0,0,0,192.73,168.28,144.3,121.01,117.42,110.76,99.21,80.58,84.89,76.79,59.79,56.02,48.07,41.23,38.91,31.66,31.17,35.32,0,47.3,0,55.73,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2023-09-14,0,0,0,0,0,0,0,0,0,137.61,186.06,164.14,142.47,103.47,99.27,86.11,67.78,62.82,47.88,38.99,27.45,27.1,31.46,34.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
