date,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875
2020-02-04,65.59,64.08,54.3,57.88,46.66,48.44,44.33,44.54,0.0,42.09,0.0,0.0,0.0
2020-02-05,0.0,0.0,58.19,58.96,62.8,112.59,84.1,67.27,58.83,51.77,48.4,48.48,50.48
