date,75000,80000,85000,86000,88000,89000,90000,91000,92000,92500,93000,93500,94000,94500,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,107000,108000,114000,125000
2024-12-19,0.0,64.58,59.07,0.0,56.61,0.0,56.41,0.0,56.37,0.0,0.0,0.0,54.96,0.0,54.58,54.72,55.52,55.27,56.8,55.36,55.79,56.05,54.03,0.0,0.0,0.0,54.56,0.0,0.0
2024-12-20,72.8,63.12,57.31,0.0,57.47,0.0,55.02,55.53,53.87,0.0,54.19,0.0,53.24,0.0,55.73,53.51,53.97,54.63,0.0,57.52,0.0,0.0,58.62,0.0,56.76,0.0,0.0,0.0,0.0
2024-12-21,71.28,63.81,57.13,0.0,56.11,0.0,55.71,53.41,55.16,0.0,56.26,0.0,53.98,0.0,54.3,54.93,54.83,54.1,54.45,55.56,55.21,55.51,56.51,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,71.15,66.17,60.26,0.0,59.41,0.0,58.96,56.39,58.11,0.0,56.0,0.0,57.94,0.0,57.98,57.95,55.62,58.01,0.0,0.0,58.29,57.72,57.7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,71.86,66.21,59.72,0.0,57.09,0.0,55.34,54.59,55.52,0.0,54.51,0.0,54.09,0.0,54.4,54.42,58.88,55.65,55.4,54.78,54.82,56.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,75.34,68.87,61.54,60.17,58.89,58.25,57.47,56.11,56.69,0.0,55.63,0.0,55.7,0.0,55.73,55.96,54.91,55.5,55.0,55.17,55.4,55.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,76.86,71.79,62.28,60.3,56.98,57.7,56.07,56.46,54.87,0.0,54.47,0.0,54.54,0.0,54.88,0.0,55.7,53.69,53.67,53.29,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,77.02,68.21,61.95,59.83,57.78,57.66,58.23,56.72,55.65,0.0,56.47,0.0,56.02,0.0,55.55,55.32,55.24,55.89,55.86,56.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,71.49,64.16,57.41,57.1,55.57,56.99,55.28,54.9,54.76,0.0,54.71,0.0,55.0,0.0,54.49,54.85,54.43,54.54,54.52,55.13,55.01,0.0,0.0,57.46,56.94,0.0,0.0,60.72,0.0
2024-12-28,71.12,63.48,58.57,55.8,55.42,54.77,53.89,54.01,53.76,0.0,53.58,0.0,53.57,0.0,53.33,53.44,52.99,0.0,53.44,54.49,55.37,0.0,0.0,0.0,0.0,0.0,0.0,63.39,0.0
2024-12-29,71.18,62.56,56.73,55.95,53.93,54.31,53.53,54.51,53.53,0.0,55.04,0.0,53.56,0.0,53.43,0.0,52.66,53.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,75.38,64.56,58.47,57.55,55.16,54.6,54.38,53.53,53.3,0.0,52.53,0.0,54.47,0.0,54.44,53.9,53.84,54.59,54.17,55.22,0.0,56.32,0.0,60.36,0.0,0.0,0.0,0.0,0.0
2024-12-31,76.25,66.72,58.73,56.8,56.06,54.44,54.64,53.09,55.22,0.0,54.42,0.0,53.33,0.0,54.09,54.06,54.44,53.47,55.08,0.0,0.0,0.0,0.0,57.23,0.0,0.0,0.0,0.0,0.0
2025-01-01,78.47,67.12,58.76,58.28,56.36,53.7,54.9,55.55,54.44,0.0,54.05,0.0,53.37,0.0,55.61,55.04,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,82.95,69.83,59.88,61.06,56.7,54.15,52.97,51.94,50.84,0.0,51.49,0.0,51.19,0.0,50.61,51.25,50.64,51.04,51.85,52.41,52.2,56.12,56.1,0.0,57.46,0.0,0.0,0.0,69.23
2025-01-03,84.49,70.99,61.71,57.84,55.07,51.36,49.99,47.63,46.13,0.0,44.56,0.0,44.45,0.0,41.81,42.47,41.86,42.85,43.27,42.71,45.81,44.65,0.0,50.16,47.0,0.0,0.0,0.0,0.0
2025-01-04,90.72,74.88,61.27,55.75,55.83,54.48,51.55,50.42,49.61,0.0,48.11,0.0,47.72,0.0,47.61,47.11,45.55,47.28,46.79,44.64,0.0,45.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,93.78,79.69,70.33,65.63,62.07,58.11,56.76,54.83,53.14,0.0,50.79,0.0,51.31,0.0,49.35,49.81,48.96,49.37,49.8,47.52,48.93,48.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,120.84,97.66,78.56,76.06,74.62,67.47,69.12,64.06,61.85,0.0,58.12,0.0,53.91,0.0,50.45,48.07,47.97,46.26,44.22,43.53,43.04,42.88,42.74,48.13,46.9,54.45,0.0,0.0,0.0
2025-01-07,119.11,94.78,72.75,77.38,66.21,64.03,60.5,51.5,51.96,0.0,50.53,0.0,48.22,0.0,46.66,45.09,45.33,45.48,45.55,46.91,49.64,47.53,56.76,54.04,47.45,43.63,0.0,0.0,0.0
2025-01-08,124.89,99.47,81.54,74.64,68.15,57.56,58.02,51.29,50.2,0.0,47.95,0.0,44.88,0.0,41.76,43.99,42.69,50.91,75.44,55.1,0.0,63.92,0.0,62.04,60.25,0.0,0.0,0.0,0.0
2025-01-09,208.92,134.1,112.31,100.48,80.09,71.34,64.63,54.11,48.04,50.01,48.81,51.06,55.68,60.06,58.94,60.29,0.0,65.12,166.2,117.22,78.43,94.81,0.0,0.0,189.0,0.0,222.59,0.0,0.0
