,20000,25000,30000,32000,34000,35000,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,55000,60000,65000
2021-07-29,0,112.26,97.86,90.59,87.2,0,83.37,82.43,0,82.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30,0,116.02,100.42,87.87,87.23,0,86.21,84.9,0,82.5,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,99.66
2021-07-31,140.25,120.42,101.02,95.78,88.97,0,84.87,80.8,0,82.12,0,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,0,119.91,96.79,91.11,85.91,0,82.26,80.42,0,78.96,0,79.98,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-02,0,113.34,94.44,88.87,82.84,0,81.62,79.99,0,81.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-03,0,111.18,92.48,84.98,81.33,0,79.14,77.76,0,81.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-04,151.51,115.4,96.65,89.89,83.98,0,80.11,81.2,0,79.89,0,82.16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-05,0,121.56,103.83,96.52,91.72,0,84.26,85.56,0,86.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-06,146.01,117.17,106.98,91.73,95.22,90.35,89.64,87.43,86.44,85.53,85.02,85.02,82.15,80.62,0,0,0,0,0,0,0,0,0,0,0
2021-08-07,172.38,138.65,111.37,105.41,102.45,97.94,95.13,91.98,88.58,89.87,85.83,85.96,88.3,87.81,88.09,0,0,0,0,0,0,0,0,0,0
2021-08-08,0,148.21,109.66,112.38,99.74,96.85,95.33,88.33,88.98,86.15,85.09,84.79,84.21,83.34,85.62,86.12,0,0,0,0,0,0,0,0,0
2021-08-09,0,152.44,125.26,125.15,115.06,112.39,107.9,100.24,97.78,96.62,96.29,94.96,95.16,94.98,94.88,94.2,93.7,0,0,0,0,0,0,0,0
2021-08-10,0,0,125.54,123.83,110.53,113.5,104.64,95.77,92.49,91.03,92.26,87.31,88.7,87.91,84.92,85.4,81.0,0,0,0,0,0,0,0,0
2021-08-11,0,163.77,121.0,115.93,112.66,110.34,105.48,97.75,87.92,89.04,83.66,83.01,85.05,81.66,82.24,80.76,82.85,0,0,0,0,0,0,0,0
2021-08-12,223.78,164.65,131.68,124.44,114.22,109.09,107.0,93.77,93.88,87.62,86.33,81.91,80.71,81.78,80.11,84.15,0,0,0,0,0,0,0,0,0
2021-08-13,0,0,154.61,131.06,124.09,114.33,112.26,107.39,105.53,90.68,95.17,93.64,89.82,88.53,87.63,85.89,85.86,86.75,0,0,0,0,0,0,0
2021-08-14,0,0,154.72,148.23,117.36,109.66,107.36,103.54,105.89,99.52,93.61,90.74,88.46,83.7,79.9,79.34,83.19,80.71,84.09,0,0,0,0,0,0
2021-08-15,0,0,0,137.42,117.05,120.94,123.97,104.15,108.13,104.62,89.25,89.6,89.83,82.71,82.81,81.22,76.85,82.6,78.38,80.74,0,0,0,0,0
2021-08-16,0,0,0,0,141.76,125.56,117.99,110.52,102.86,98.45,91.91,90.21,83.94,76.81,78.48,76.75,78.95,79.95,82.91,0,0,94.22,101.21,0,0
2021-08-17,0,0,0,0,0,142.95,125.99,106.27,101.99,96.06,92.22,84.6,83.84,80.2,77.07,80.5,84.44,82.44,0,0,0,0,0,0,0
2021-08-18,0,0,0,0,0,0,0,129.65,110.79,112.2,98.55,92.01,81.17,71.85,72.12,67.82,86.0,75.29,89.25,0,0,0,0,0,0
2021-08-19,0,0,0,0,0,0,0,270.82,227.57,150.07,141.53,146.23,134.89,115.08,101.34,95.31,94.97,68.85,0,0,0,0,0,0,0
