,25000,30000,32000,34000,35000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,62000,65000,70000,75000
2021-09-23,117.78,100.96,0,87.91,0,85.18,82.19,79.24,76.7,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24,115.73,99.38,92.47,90.65,0,87.01,82.54,80.3,77.53,75.71,0,71.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,115.68,97.56,94.19,85.97,0,81.64,78.95,75.43,73.58,72.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,118.69,97.0,91.03,85.34,0,83.53,82.95,78.61,77.64,75.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,119.09,102.04,0,89.97,0,86.14,83.59,79.38,78.82,77.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,121.02,103.77,95.28,91.76,0,86.14,82.13,80.73,78.22,77.48,0,78.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29,124.37,102.25,99.81,90.77,0,87.96,84.13,80.53,77.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30,126.72,113.12,103.42,94.03,92.19,90.73,84.83,79.47,77.54,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,125.29,115.88,109.23,104.48,95.14,93.41,87.58,82.15,77.86,75.26,74.43,74.27,73.65,72.88,70.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,142.82,116.17,112.83,101.89,0,96.06,86.65,80.13,75.29,73.04,73.13,71.54,68.63,69.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,117.4,0,105.35,99.56,97.48,88.64,84.37,78.18,77.71,73.97,75.8,74.96,73.54,71.97,69.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,155.15,0,122.22,112.86,99.44,106.07,87.52,89.89,84.64,79.91,79.55,77.83,76.87,76.83,76.33,75.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,175.35,141.14,123.42,120.62,105.99,112.25,101.04,92.8,92.32,86.53,81.85,80.25,78.44,78.67,77.77,77.08,78.24,80.42,73.99,74.8,0,0,0,0,0,0,0,0,0,0
2021-10-06,204.83,158.13,144.04,145.66,136.4,129.97,124.95,111.77,98.36,95.47,92.18,86.81,83.13,82.22,80.27,77.96,76.82,76.58,73.73,77.44,76.12,75.58,0,0,0,0,0,0,0,0
2021-10-07,0,0,151.1,138.1,0,0,116.5,108.09,99.03,92.71,90.07,81.83,84.26,80.83,77.26,75.17,76.45,75.52,75.66,75.29,75.1,76.01,0,0,0,0,0,0,0,0
2021-10-08,0,0,0,151.35,142.62,132.94,127.55,111.4,103.45,97.44,93.07,89.72,85.66,85.22,80.42,78.89,78.24,76.37,74.63,75.24,75.73,75.33,78.9,72.68,0,0,0,0,0,0
2021-10-09,0,0,0,0,155.12,146.52,129.83,129.15,116.66,0,100.04,97.78,87.35,87.98,80.45,79.21,76.12,74.86,72.04,72.72,71.25,69.82,0,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,139.95,122.23,109.05,101.1,92.29,92.59,98.02,86.13,84.75,79.85,77.08,75.47,73.47,73.27,73.94,77.04,0,0,0,0,0,0,0
2021-10-11,0,0,229.21,207.01,196.46,0,179.97,163.44,142.86,137.65,121.82,118.1,106.99,108.16,105.26,100.66,87.44,84.74,84.03,79.05,76.65,75.24,75.61,73.94,0,0,0,0,0,0
2021-10-12,0,0,0,0,0,0,0,0,154.1,123.13,130.23,136.51,119.0,110.61,106.73,102.37,95.14,91.39,86.36,84.56,82.5,81.06,80.88,69.12,0,0,0,0,0,0
2021-10-13,0,0,0,0,0,0,0,0,0,145.14,150.11,168.77,124.75,154.48,135.79,118.66,108.72,103.25,99.07,91.82,89.24,84.4,76.71,75.6,0,0,0,0,0,0
2021-10-14,0,0,0,0,0,0,0,322.09,0,0,249.64,0,212.94,152.65,151.32,134.78,134.38,117.13,112.13,111.28,96.26,85.05,68.96,74.14,86.48,76.86,0,0,0,0
