date,25000,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000,50000
2022-02-10,107.89,93.67,0.0,0.0,79.14,0.0,73.78,0.0,67.87,0.0,64.87,0.0,61.13,0.0,59.82,0.0,59.41,0.0,0.0
2022-02-11,108.58,89.85,0.0,0.0,77.82,0.0,73.28,0.0,69.67,0.0,66.59,0.0,63.8,0.0,62.7,0.0,55.42,0.0,55.7
2022-02-12,114.0,94.4,0.0,0.0,78.61,0.0,71.72,0.0,66.88,0.0,61.27,0.0,61.48,0.0,58.37,0.0,0.0,0.0,0.0
2022-02-13,114.53,96.22,0.0,0.0,78.67,0.0,70.73,0.0,68.09,0.0,61.94,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,120.27,92.81,0.0,0.0,80.28,0.0,72.44,0.0,67.65,0.0,64.15,0.0,61.13,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,133.05,100.48,0.0,0.0,83.91,80.28,75.13,0.0,71.05,0.0,64.79,0.0,61.1,0.0,59.07,0.0,55.03,0.0,0.0
2022-02-16,115.98,95.75,0.0,0.0,83.16,78.76,72.91,0.0,68.51,0.0,63.16,0.0,57.53,0.0,57.33,0.0,0.0,57.62,60.1
2022-02-17,120.85,92.52,0.0,0.0,75.68,71.95,68.96,0.0,65.42,0.0,62.14,0.0,63.91,0.0,59.91,0.0,61.49,0.0,0.0
2022-02-18,113.12,91.16,0.0,0.0,73.05,69.39,66.66,64.41,62.97,59.72,59.65,0.0,56.99,0.0,58.08,0.0,0.0,0.0,0.0
2022-02-19,0.0,93.31,0.0,0.0,71.2,66.9,63.56,60.68,58.07,56.48,55.57,54.87,54.82,0.0,0.0,0.0,56.45,0.0,0.0
2022-02-20,113.87,95.33,82.22,0.0,75.89,71.8,68.07,65.81,63.34,61.11,62.8,62.11,0.0,0.0,56.64,0.0,0.0,0.0,0.0
2022-02-21,120.62,95.56,85.84,0.0,78.04,76.2,72.61,69.92,67.11,66.74,66.39,63.49,58.7,56.97,0.0,0.0,0.0,0.0,0.0
2022-02-22,123.35,98.74,89.57,0.0,77.58,73.79,71.32,67.95,65.54,63.69,60.6,0.0,70.87,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,132.57,99.19,86.16,0.0,74.41,70.62,67.77,65.05,64.22,62.51,59.86,0.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,141.75,107.41,94.62,92.51,86.82,81.42,77.66,74.82,72.34,70.01,71.06,70.8,73.2,0.0,87.86,0.0,99.22,0.0,0.0
2022-02-25,148.5,103.95,97.3,88.18,85.11,77.02,72.27,69.75,65.28,62.5,61.13,63.83,63.73,0.0,0.0,0.0,0.0,0.0,85.5
2022-02-26,157.51,107.97,96.25,88.0,81.77,79.94,74.27,63.35,62.59,65.57,63.01,0.0,60.23,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,160.5,118.31,107.05,96.22,94.86,86.54,85.2,80.23,78.98,77.18,78.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,165.55,139.22,144.17,126.85,121.81,100.78,99.76,97.89,90.94,86.07,83.52,82.27,78.37,77.92,0.0,0.0,0.0,0.0
2022-03-01,0.0,200.1,159.44,154.09,149.41,141.71,132.94,116.15,115.49,106.06,95.88,92.68,88.53,81.62,75.81,78.63,77.37,0.0,0.0
2022-03-02,0.0,0.0,182.44,0.0,173.69,0.0,152.93,127.31,116.92,102.74,91.44,82.25,77.71,64.57,60.5,73.2,79.38,0.0,0.0
2022-03-03,0.0,0.0,243.07,294.52,0.0,182.08,197.89,206.94,0.0,134.02,106.37,83.29,65.2,59.5,66.7,105.74,0.0,0.0,0.0
