date,27000,27500,28000,28500,28750,29000,29250,29500
2023-07-29,40.19,34.82,27.53,23.33,20.25,18.59,18.21,19.04
2023-07-30,58.41,49.67,40.51,32.63,26.63,31.27,26.01,25.17
2023-07-31,0.0,73.14,48.03,30.14,26.71,22.37,21.41,25.02
