date,110000,112000,113000,114000,115000,116000,117000,118000,119000
2025-08-16,44.06,36.34,0.0,30.85,28.61,26.28,24.21,24.27,22.53
2025-08-17,54.69,47.9,0.0,40.72,36.93,33.25,30.47,28.04,0.0
2025-08-18,81.2,62.89,51.19,44.1,31.91,27.73,27.14,28.97,36.5
