date,56000,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,67000,67500
2024-08-01,65.02,64.47,77.01,72.57,0.0,67.47,57.63,56.5,49.51,51.95,52.47,48.04,46.97,46.99,44.55,44.69,0.0,47.55,47.42
2024-08-02,79.63,74.59,68.51,61.98,0.0,52.45,53.92,49.15,49.54,47.86,45.92,46.49,50.19,53.41,49.33,70.6,43.46,49.82,0.0
2024-08-03,120.73,85.29,76.21,74.64,65.53,55.48,49.81,59.31,57.7,54.21,61.97,34.81,147.12,121.27,110.93,152.87,0.0,132.86,92.79
