date,59000,60000,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,77000
2024-10-27,66.06,69.4,44.09,50.51,43.04,49.97,43.16,41.93,45.61,46.08,43.22,42.64,41.78,41.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,72.05,70.05,75.61,66.22,57.53,57.31,54.66,54.66,51.59,48.77,47.93,45.77,45.23,45.06,42.39,45.34,43.61,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,113.15,0.0,92.53,81.7,76.54,73.68,112.41,77.58,62.16,58.88,65.33,66.85,74.79,69.25,68.77,56.45,55.15,45.01,46.42,38.09,39.85,48.07,51.73,52.55,58.52,0.0
