date,90000,92000,94000,96000,97000,98000,99000,100000,100500,101000,101500,102000,102500,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,109000,110000,111000,112000,114000,118000
2025-01-19,96.03,89.07,89.82,89.37,83.84,88.6,83.92,86.97,0.0,90.75,0.0,85.39,0.0,88.94,0.0,90.63,0.0,81.22,0.0,81.28,0.0,83.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,115.22,110.15,89.28,91.23,86.53,78.37,89.45,85.28,0.0,86.27,0.0,85.98,0.0,85.68,0.0,79.04,0.0,85.76,0.0,89.41,0.0,85.9,85.64,102.93,93.68,93.07,116.91,101.07,113.77
2025-01-21,184.07,128.11,109.43,117.55,113.18,119.15,99.85,80.61,88.19,82.58,76.01,68.27,76.38,67.17,64.43,60.53,64.57,58.84,55.99,53.84,64.62,57.25,90.14,54.17,0.0,0.0,89.78,89.68,0.0
