date,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000
2020-03-26,0.0,135.5,130.54,127.69,125.95,124.66,122.06,119.21,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,123.57,117.92,114.43,106.75,102.05,100.36,98.45,100.07,103.19,0.0,0.0,0.0,0.0
2020-03-28,133.88,132.16,121.91,114.38,112.49,112.97,104.58,109.51,105.85,0.0,0.0,0.0,0.0,0.0
2020-03-29,146.92,132.55,126.81,123.1,122.67,120.94,110.06,0.0,104.63,0.0,0.0,0.0,0.0,0.0
2020-03-30,142.46,133.47,125.35,114.93,110.59,105.79,96.67,95.25,108.65,0.0,0.0,0.0,0.0,0.0
2020-03-31,133.97,126.42,118.06,110.08,98.71,95.59,93.66,91.4,85.86,0.0,0.0,0.0,0.0,0.0
2020-04-01,137.86,135.21,121.16,111.22,104.09,102.24,89.79,92.59,86.96,0.0,0.0,0.0,0.0,0.0
2020-04-02,167.83,147.38,132.98,125.02,117.77,109.73,102.93,100.81,100.79,100.74,97.51,93.72,0.0,0.0
2020-04-03,145.41,142.16,136.63,115.24,109.52,99.35,94.34,85.12,88.57,89.78,94.72,0.0,0.0,0.0
2020-04-04,162.49,140.07,139.07,126.05,118.6,106.52,94.83,87.68,81.67,81.54,88.25,0.0,0.0,0.0
2020-04-05,175.86,157.51,153.91,131.37,121.11,106.2,95.9,86.15,85.62,86.38,88.83,0.0,0.0,0.0
2020-04-06,211.76,186.86,163.5,158.13,146.48,136.09,120.54,115.16,98.13,91.51,91.15,95.56,121.09,0.0
2020-04-07,223.39,199.17,176.99,173.02,171.46,148.03,136.03,112.93,100.87,92.55,89.32,88.41,93.73,0.0
2020-04-08,0.0,0.0,179.5,176.19,175.15,153.04,140.01,126.05,104.12,91.25,81.94,84.08,104.66,0.0
2020-04-09,0.0,306.14,0.0,0.0,189.24,206.8,148.1,167.08,136.21,101.53,80.76,85.88,100.79,130.5
