date,60000,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,79000
2024-10-21,64.8,59.58,53.25,53.06,45.92,45.04,45.99,42.57,42.11,41.68,40.91,42.43,42.12,42.6,47.29,46.98,46.78,46.09,0.0,0.0,0.0,0.0
2024-10-22,87.11,66.05,58.87,59.96,50.19,45.56,44.24,41.08,40.47,39.74,38.4,38.94,42.66,44.32,0.0,49.36,49.4,52.75,39.5,0.0,50.03,0.0
2024-10-23,120.17,86.86,76.25,61.88,58.42,46.41,43.56,38.94,33.74,28.28,31.37,40.06,36.95,54.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
