date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750
2020-09-22,103.28,90.91,85.13,76.71,69.91,61.73,58.14,48.86,46.13,35.65,0.0,56.91
2020-09-23,127.36,117.75,116.3,108.58,96.09,75.92,69.32,48.74,47.76,39.18,28.99,0.0
