date,52000,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60250,60500,60750,61000,61250,61500,61750,62000,62250,62500,62750,63000,63250,63500,64000
2024-02-28,120.24,105.52,108.91,105.98,94.43,92.57,89.82,87.91,86.18,87.58,82.87,80.83,80.87,82.41,83.46,82.66,0.0,82.27,0.0,80.92,0.0,78.08,0.0,89.52,0.0,89.9,0.0,78.71,0.0,95.81,0.0
2024-02-29,116.19,113.16,106.38,123.66,97.39,102.71,96.76,89.82,94.05,83.84,89.98,76.96,74.46,74.7,74.84,73.84,0.0,73.55,0.0,71.25,0.0,72.1,0.0,72.76,0.0,75.32,0.0,73.43,0.0,85.71,83.57
2024-03-01,213.05,199.86,110.41,113.37,114.83,113.79,103.35,96.23,104.95,98.52,89.85,86.12,96.99,83.38,75.34,67.15,63.15,60.23,52.4,49.28,53.98,49.84,46.32,46.16,43.5,38.9,43.85,48.46,55.18,74.16,0.0
