,17000,18000,18500,19000,19500,20000,20250,20500,21000,22000
2022-08-29,102.24,80.81,72.85,63.64,67.39,61.27,0,57.92,57.98,0
2022-08-30,0,0,115.94,78.14,61.45,58.22,58.81,67.57,75.49,0
