,10000,12000,14000,15000,16000,18000,19000,20000,21000,22000,23000,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32250,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000,35250,35500,36000,38000,40000,42000,44000,45000,46000,48000,50000,55000,60000,65000
2023-07-27,87.52,0,0,0,0,55.35,0,49.94,0,0,0,43.36,0,41.4,0,40.52,0,40.29,0,39.56,0,0,0,39.3,0,0,0,39.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,89.54,0,0,0,0,54.34,0,49.31,0,45.36,43.64,41.52,0,41.25,0,39.7,0,38.98,0,39.0,0,37.95,0,38.9,0,38.55,0,39.14,0,0,0,0,0,0,0,40.7,0,0,0,42.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,0,79.54,0,0,61.31,0,0,49.55,48.43,0,42.7,41.53,0,40.19,0,0,0,37.56,0,37.12,0,36.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,0,78.61,0,0,0,55.08,0,49.67,0,44.64,43.36,41.45,0,0,0,39.06,0,38.11,0,0,0,37.05,0,37.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,89.31,79.57,0,0,64.12,56.38,0,50.04,47.21,45.32,44.3,41.47,0,40.95,0,40.05,0,38.57,0,38.31,0,38.05,0,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,88.88,79.47,71.55,0,0,0,0,51.18,0,45.93,43.08,41.01,0,41.21,0,40.15,0,39.24,0,38.74,0,38.31,0,38.21,0,38.56,0,39.0,0,0,0,39.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,85.22,0,0,0,61.54,56.04,0,51.22,47.38,44.08,44.04,0,0,39.49,0,38.51,0,37.29,0,37.57,0,37.44,0,37.09,0,38.11,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.71,44.75,45.78,47.21,0,0,0,0,0,0,0
2023-08-03,85.07,0,0,0,0,0,0,49.62,45.77,43.62,41.52,0,0,38.81,0,38.32,0,37.27,0,36.84,0,36.72,0,37.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,82.26,74.32,66.72,0,59.95,52.95,0,47.22,45.1,41.72,41.5,38.32,0,37.22,0,36.5,0,35.73,0,35.51,0,35.15,0,35.55,0,0,0,36.89,0,0,0,38.22,0,0,0,39.16,0,0,0,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
