,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000
2022-07-11,0,87.38,77.78,76.73,69.33,68.11,66.7,57.3,0,0,0
2022-07-12,133.61,102.66,83.22,78.01,66.61,76.47,99.1,0,0,0,0
