date,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2022-05-05,140.56,110.41,98.34,83.75,76.5,64.42,59.0,66.58,58.78,53.62
2022-05-06,151.87,116.06,116.41,95.64,75.15,44.5,45.71,58.35,0.0,0.0
