,25000,28000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,44000,45000,46000,48000,50000,52000,54000,55000,56000,58000,60000,65000,70000,75000,80000,85000,90000,100000,120000,140000
2021-02-25,0,0,103.74,0,0,0,0,0,0,0,102.02,0,0,0,102.14,0,0,101.78,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,0,100.54,0,0,0,0,0,0,0,95.05,0,0,0,96.46,0,0,95.73,0,0,99.52,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,96.86,0,0,0,0,0,0,0,91.14,0,0,0,91.89,0,0,93.34,0,0,94.63,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,99.49,0,0,0,0,0,0,0,96.15,0,0,0,95.91,0,0,97.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,104.64,0,0,0,0,0,0,0,100.04,0,0,0,102.0,0,0,98.81,0,0,100.38,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,103.79,0,0,0,0,0,0,0,97.95,0,0,0,97.34,0,0,96.31,0,0,96.64,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,103.56,0,0,0,0,0,0,0,97.63,0,0,0,95.14,0,0,94.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,105.9,0,0,0,0,0,0,0,99.78,0,0,0,97.3,0,0,99.05,0,0,95.2,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,107.57,0,0,0,0,0,0,0,103.93,0,0,0,100.1,0,0,101.01,0,0,101.3,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,106.46,0,0,0,0,0,0,0,100.41,0,0,0,99.93,0,0,99.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,106.95,0,0,0,0,0,0,0,101.73,0,0,0,99.46,0,0,99.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,106.35,0,0,0,0,0,0,0,98.51,0,0,0,99.45,0,0,97.46,0,0,96.74,0,0,0,98.1,0,0,0,0,0,0,0,0
2021-03-09,0,0,107.47,0,0,0,0,0,0,0,100.02,0,0,0,97.21,0,0,96.53,0,0,97.77,0,0,97.13,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,108.41,0,0,0,0,0,0,0,97.06,0,0,0,95.38,0,0,94.04,0,0,92.65,0,0,94.45,0,91.19,0,0,0,0,0,0,0
2021-03-11,0,0,113.24,0,0,0,0,0,0,0,100.34,0,0,0,97.22,0,0,95.79,0,0,94.11,0,0,91.67,95.85,0,0,0,0,0,0,0,0
2021-03-12,0,0,108.74,0,0,0,0,0,0,0,98.91,0,0,0,96.37,0,0,94.96,0,0,94.34,0,0,93.92,95.11,0,0,0,0,0,0,0,0
2021-03-13,0,0,112.05,0,0,0,0,0,0,0,104.19,0,0,0,101.67,0,0,100.44,0,0,95.8,0,0,97.99,99.09,97.76,98.15,0,0,0,0,0,0
2021-03-14,0,0,114.25,0,0,0,0,0,0,0,104.18,0,0,0,100.58,0,0,99.86,0,0,99.34,0,0,98.34,99.17,0,0,0,0,0,0,0,0
2021-03-15,0,0,112.15,0,0,0,0,0,0,0,98.74,0,0,0,96.88,0,0,95.01,0,0,97.29,0,0,96.48,94.6,0,0,0,0,0,0,0,0
2021-03-16,0,0,111.34,0,0,0,0,0,0,0,98.02,0,0,0,94.11,0,0,93.63,0,0,93.43,0,0,95.17,96.49,0,0,0,0,0,0,0,0
2021-03-17,0,0,112.59,0,0,0,0,0,0,0,100.32,0,0,0,98.44,0,0,94.87,0,0,95.02,0,0,96.81,96.15,97.97,0,0,0,0,0,0,0
2021-03-18,0,0,112.97,0,0,0,0,0,0,0,101.44,0,0,0,96.26,0,0,96.34,0,0,93.98,0,0,94.75,95.93,0,0,0,0,0,0,0,0
2021-03-19,0,0,108.05,0,0,0,0,0,0,0,97.12,0,0,0,93.53,0,0,91.23,0,0,90.53,0,0,89.87,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,107.11,0,0,0,0,0,0,0,99.23,0,0,0,94.06,0,0,92.47,0,0,90.08,0,0,90.08,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,104.78,0,0,0,0,0,0,0,88.64,0,0,0,84.62,0,0,81.59,0,0,84.08,0,0,85.36,85.81,0,0,0,0,0,0,0,0
2021-03-22,0,0,104.45,0,0,0,0,0,0,0,88.67,0,0,0,83.38,0,0,80.79,0,0,80.58,0,0,81.95,81.37,0,0,0,0,0,0,0,0
2021-03-23,0,0,106.59,0,0,0,0,0,0,0,86.32,0,0,0,80.71,0,0,77.67,0,0,76.41,0,0,77.92,0,0,0,0,0,0,0,0,0
2021-03-24,0,0,104.25,0,0,0,0,0,0,0,85.18,0,0,0,82.33,0,0,81.0,0,0,78.91,0,0,77.86,0,0,0,0,0,0,0,0,0
2021-03-25,0,0,103.06,0,0,0,0,0,0,0,85.09,0,0,0,80.57,0,0,78.02,0,0,77.84,0,0,80.46,81.93,0,0,0,0,0,0,0,0
2021-03-26,0,0,98.81,0,0,0,0,0,0,0,86.16,0,0,0,77.53,0,0,74.85,0,0,73.7,0,0,76.29,0,0,0,0,0,0,0,0,0
2021-03-27,0,0,102.06,0,0,0,0,0,0,0,87.43,0,0,0,79.92,0,0,72.61,0,0,70.19,0,0,74.17,71.36,0,0,0,0,0,0,0,0
2021-03-28,0,0,102.51,0,0,0,0,0,0,0,87.76,0,0,0,74.97,0,0,72.42,0,0,68.63,0,0,69.15,72.38,0,0,0,0,0,0,0,0
2021-03-29,0,0,101.91,0,0,0,0,0,0,0,87.0,0,0,0,78.72,0,0,74.69,0,0,72.11,0,0,71.88,75.72,0,0,0,0,0,0,0,0
2021-03-30,0,0,104.39,0,0,0,0,0,0,0,88.79,0,0,0,79.25,0,0,76.03,0,0,76.17,0,0,76.26,0,0,0,0,0,0,0,0,0
2021-03-31,0,0,107.23,0,0,0,0,0,0,0,89.41,0,0,0,82.84,0,0,77.87,0,0,76.8,0,0,76.77,77.05,79.23,0,0,0,0,0,0,0
2021-04-01,0,0,107.01,0,0,0,0,0,0,0,89.5,0,0,0,79.81,0,0,75.22,0,0,73.57,0,0,75.88,76.33,77.94,0,0,0,0,0,0,0
2021-04-02,0,0,106.17,0,0,0,0,0,0,0,87.51,0,0,0,80.09,0,0,75.51,0,0,73.31,0,0,74.26,75.76,76.27,0,0,0,0,0,0,0
2021-04-03,0,0,106.77,0,0,0,0,0,0,0,86.38,0,0,0,78.83,0,0,73.95,0,0,71.92,0,0,72.77,75.0,76.54,0,0,0,0,0,0,0
