date,26000,26500,27000,27500,27750,28000,28250,28500
2023-04-01,0.0,54.66,51.68,42.64,42.32,40.22,40.38,42.66
2023-04-02,81.89,0.0,67.52,53.34,55.44,49.24,47.78,49.51
