date,5250,5375,5500,5625,5750,5875,6000,6125,6250,6375,6500,6625
2020-03-22,0.0,194.94,191.33,171.42,158.04,155.37,159.07,139.32,0.0,0.0,154.09,0.0
2020-03-23,300.96,279.62,272.84,217.61,221.19,195.14,171.04,179.63,163.65,143.24,160.25,158.01
