date,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875
2020-05-28,106.06,90.15,82.37,66.46,94.94,80.06,77.15,66.62,65.81,69.53,61.75,57.24,0.0,75.35
2020-05-29,0.0,0.0,0.0,0.0,0.0,77.37,69.91,53.9,63.03,57.96,54.07,51.89,54.82,0.0
