date,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-02-07,112.05,101.43,100.16,78.56,69.86,66.05,68.58,66.0,64.6
2022-02-08,0.0,0.0,0.0,103.15,74.38,89.65,62.72,50.99,59.11
