date,53000,54000,55000,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500
2024-10-10,75.33,67.26,61.33,54.28,50.79,47.72,48.3,48.41,45.21,39.72,39.19,42.88,38.47,37.98,39.41,41.45,0.0,0.0,0.0,0.0
2024-10-11,93.27,69.22,73.35,58.1,62.33,52.62,53.13,44.66,46.32,43.07,40.5,35.09,31.74,23.43,23.51,19.53,19.03,20.31,0.0,0.0
2024-10-12,0.0,0.0,0.0,0.0,72.47,69.13,75.63,68.66,62.11,75.2,45.79,40.81,55.6,43.69,28.69,23.93,16.33,25.88,26.97,27.63
