date,75000,80000,85000,86000,88000,90000,91000,92000,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,118000
2025-01-30,0.0,0.0,60.5,0.0,0.0,54.59,0.0,0.0,0.0,0.0,51.59,52.73,0.0,0.0,0.0,51.2,0.0,0.0,50.54,52.15,50.59,0.0,50.65,50.08,51.52,51.66,53.02,0.0,51.67,53.17,54.09
2025-01-31,0.0,0.0,56.77,0.0,0.0,52.36,0.0,0.0,0.0,49.75,49.19,49.17,0.0,0.0,0.0,48.53,0.0,48.61,49.34,48.42,49.23,48.83,49.49,49.19,49.75,49.07,0.0,50.29,0.0,0.0,0.0
2025-02-01,0.0,0.0,56.44,0.0,0.0,52.78,0.0,0.0,0.0,50.2,50.08,49.81,0.0,49.63,0.0,49.85,0.0,48.13,50.17,50.56,48.4,48.87,48.46,48.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,0.0,65.46,59.95,0.0,0.0,57.89,0.0,57.85,56.21,57.66,56.4,56.09,0.0,55.55,0.0,57.06,0.0,57.03,56.06,55.68,55.18,0.0,0.0,55.53,0.0,0.0,50.2,0.0,0.0,0.0,0.0
2025-02-03,76.13,67.65,61.73,58.31,59.51,57.98,57.19,55.37,55.93,55.09,54.42,55.03,0.0,54.5,0.0,54.9,0.0,53.95,54.44,57.59,54.13,53.75,53.52,53.38,0.0,55.37,0.0,57.74,0.0,0.0,0.0
2025-02-04,70.96,62.16,55.81,59.74,54.94,55.09,55.94,52.61,52.19,52.36,52.1,52.26,0.0,52.24,0.0,52.33,0.0,52.61,51.01,52.55,54.52,0.0,0.0,51.07,0.0,0.0,0.0,0.0,55.15,0.0,0.0
2025-02-05,70.54,64.27,55.68,56.47,54.31,52.66,51.99,51.82,51.72,51.32,50.89,51.89,0.0,50.73,0.0,50.61,0.0,50.88,49.74,51.38,52.22,0.0,0.0,52.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,69.94,61.75,54.81,54.22,52.74,50.4,50.67,52.05,50.28,49.54,49.67,49.64,0.0,48.94,0.0,50.58,0.0,49.92,0.0,50.5,0.0,50.07,0.0,47.53,0.0,0.0,0.0,0.0,55.37,0.0,0.0
2025-02-07,78.03,66.55,57.87,54.89,54.32,51.4,50.53,49.97,48.48,48.27,48.11,47.91,0.0,47.26,0.0,47.99,0.0,47.48,47.86,0.0,47.77,0.0,47.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,76.12,66.27,57.62,56.78,53.61,50.88,50.44,50.33,48.85,48.33,47.01,46.96,0.0,46.16,0.0,46.84,0.0,0.0,0.0,0.0,0.0,0.0,46.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,78.59,66.34,59.14,58.58,57.35,54.12,52.83,52.01,51.06,50.2,49.98,49.24,0.0,49.69,0.0,49.47,0.0,46.05,48.12,0.0,48.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,73.81,66.28,57.38,54.85,52.21,50.0,48.98,48.07,46.68,46.19,45.14,44.77,0.0,44.76,0.0,44.51,0.0,45.18,45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,72.36,63.42,57.34,53.53,52.81,50.72,49.57,47.78,48.23,48.0,47.41,47.11,0.0,47.36,0.0,46.72,0.0,47.59,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,74.03,67.72,57.35,54.88,51.98,49.06,48.37,46.27,47.81,45.25,44.25,44.55,0.0,43.44,0.0,44.96,0.0,43.86,44.92,44.4,44.74,44.8,0.0,51.22,46.49,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,81.19,68.97,55.2,51.83,48.79,46.1,44.13,43.78,42.34,42.37,41.71,42.09,0.0,41.97,0.0,43.0,0.0,45.15,43.37,0.0,43.99,44.41,44.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,81.83,67.74,58.47,54.97,49.72,44.55,45.08,41.34,39.31,39.49,40.17,39.47,0.0,39.61,0.0,40.11,0.0,41.49,41.77,41.07,42.85,42.01,44.12,41.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,82.62,68.27,58.56,55.37,49.18,44.5,45.14,41.88,40.34,39.91,39.95,41.06,0.0,38.41,0.0,39.24,0.0,38.45,41.6,38.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,87.4,72.47,58.67,54.13,50.05,47.08,44.83,44.97,44.58,44.3,42.7,43.42,0.0,43.49,0.0,43.83,0.0,41.77,0.0,44.18,0.0,0.0,49.77,47.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,93.57,76.02,60.0,58.04,56.1,49.51,45.27,44.6,43.57,40.35,43.23,40.93,0.0,43.0,0.0,42.87,0.0,44.52,0.0,0.0,57.64,0.0,0.0,55.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,111.91,90.02,68.48,67.35,55.52,51.02,49.78,46.91,43.62,43.62,42.49,44.46,0.0,45.54,0.0,47.3,0.0,45.12,50.41,0.0,0.0,50.96,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,123.11,91.17,74.67,71.78,69.53,58.71,48.48,49.28,41.33,39.5,36.93,33.69,0.0,33.74,0.0,37.59,0.0,42.86,48.93,41.89,43.73,64.15,63.38,0.0,80.66,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,0.0,0.0,87.91,108.22,90.5,99.22,102.93,83.59,90.49,63.95,51.21,41.74,36.47,33.77,34.95,29.34,32.36,34.91,33.45,48.72,0.0,0.0,64.55,0.0,99.33,0.0,0.0,0.0,0.0,0.0,0.0
