horizon,variables,num_vars,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,winner
1d,Mean + Median + T-1 Return,3,-0.028501333793139016,-0.028510028746974614,8.694953835597374e-06,1pt
1d,Mean + Median + T-1 Return + T-3 Return,4,-0.029713044594614546,-0.02972137451500667,8.32992039212499e-06,1pt
1d,Mean + Fear and Greed Index + T-2 Return,3,-0.031736086133836716,-0.03174434665835446,8.260524517744727e-06,1pt
1d,Mean + Fear and Greed Index,2,-0.026878972176258342,-0.026887165504706045,8.193328447703152e-06,1pt
1d,Mean + Fear and Greed Index + VIX + T-3 Return,4,-0.027093137461965622,-0.027101247531229777,8.110069264155584e-06,1pt
1d,Mean + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.03530673079245927,-0.03531477507342684,8.044280967567374e-06,1pt
1d,Mean + Skewness + VIX + T-1 Return,4,-0.023515980736170672,-0.023523997782143757,8.017045973085501e-06,1pt
1d,Mean + Fear and Greed Index + T-4 Return,3,-0.03081909911396674,-0.030827089927496498,7.990813529756835e-06,1pt
1d,Mean + Skewness + T-1 Return + T-4 Return,4,-0.026721185066384878,-0.026728801075303732,7.616008918853723e-06,1pt
1d,Mean + T-2 Return + T-3 Return + T-4 Return,4,-0.031974442064089725,-0.03198193846585551,7.496401765783034e-06,1pt
1d,Mean + Fear and Greed Index + VIX + T-2 Return,4,-0.031174291914018104,-0.031181700985349003,7.409071330899408e-06,1pt
1d,Skewness + Median + VIX + T-2 Return,4,-0.03172208312948066,-0.03172939305535438,7.309925873721923e-06,1pt
1d,Mean + T-2 Return + T-3 Return,3,-0.027695366666369514,-0.027702669155168946,7.302488799432183e-06,1pt
1d,Mean + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.026880951484780757,-0.026888251382075623,7.299897294865687e-06,1pt
1d,Mean + Skewness + T-2 Return,3,-0.02960353805022664,-0.029610811122845693,7.273072619051746e-06,1pt
1d,Mean + Skewness + T-1 Return,3,-0.0228340810384573,-0.0228413222851489,7.241246691602754e-06,1pt
1d,Mean + VIX + T-2 Return + T-4 Return,4,-0.03029475254138969,-0.030301827782758473,7.075241368781349e-06,1pt
1d,Mean + VIX + T-2 Return,3,-0.02672119518618321,-0.02672822931603469,7.034129851479776e-06,1pt
1d,Mean + VIX + T-3 Return + T-4 Return,4,-0.02746034504263406,-0.027467276018839915,6.930976205854478e-06,1pt
1d,Mean + Skewness + T-2 Return + T-4 Return,4,-0.03329299537550945,-0.03329986203573876,6.866660229309929e-06,1pt
1d,Mean + T-3 Return + T-4 Return,3,-0.026306804096311698,-0.02631358170621967,6.777609907970827e-06,1pt
1d,Mean + Median + T-1 Return + T-4 Return,4,-0.03214752142476529,-0.032154242409359934,6.720984594643653e-06,1pt
1d,Mean + T-3 Return,2,-0.02191040226695784,-0.02191703477412843,6.632507170589719e-06,1pt
1d,Mean + Fear and Greed Index + T-1 Return,3,-0.025272744630103094,-0.025279354329305948,6.609699202853037e-06,1pt
1d,Mean + VIX + T-3 Return,3,-0.022979171665168607,-0.02298573575261087,6.564087442262334e-06,1pt
1d,Mean + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.030142477346239094,-0.03014897928866489,6.501942425796159e-06,1pt
1d,Mean + Fear and Greed Index + VIX,3,-0.026137586060618556,-0.026144053867645844,6.46780702728833e-06,1pt
1d,Mean + T-2 Return,2,-0.025369923547859274,-0.025376365344583318,6.441796724043769e-06,1pt
1d,Mean + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.029096560096808943,-0.029102970368334757,6.410271525814082e-06,1pt
1d,Mean + T-2 Return + T-4 Return,3,-0.028936853704447874,-0.028943222959468384,6.369255020510778e-06,1pt
1d,Mean + Fear and Greed Index + VIX + T-4 Return,4,-0.030103442774925382,-0.03010974367447128,6.300899545896854e-06,1pt
1d,Skewness + VIX + T-3 Return + T-4 Return,4,-0.011057799902741694,-0.011064052879128372,6.2529763866781e-06,1pt
1d,Mean + T-1 Return + T-2 Return + T-3 Return,4,-0.026683444503312392,-0.02668966844451215,6.223941199756666e-06,1pt
1d,Skewness + VIX + T-3 Return,3,-0.006275487567589888,-0.006281581479088416,6.093911498528115e-06,1pt
1d,Mean,1,-0.020344394879983962,-0.020350447359842372,6.052479858409399e-06,1pt
1d,Mean + T-4 Return,2,-0.024254677831634153,-0.024260701247184047,6.02341554989394e-06,1pt
1d,Mean + VIX + T-1 Return + T-2 Return,4,-0.02498951043144615,-0.024995465373481185,5.954942035035771e-06,1pt
1d,Mean + T-1 Return + T-3 Return + T-4 Return,4,-0.02480362346427567,-0.024809541277730274,5.9178134546034045e-06,1pt
1d,Mean + T-1 Return + T-3 Return,3,-0.020598142292480137,-0.020603887064142956,5.744771662818948e-06,1pt
1d,Kurtosis + Fear and Greed Index + VIX + T-3 Return,4,-0.012287772402395536,-0.012293399693770413,5.6272913748767195e-06,1pt
1d,Mean + T-1 Return + T-2 Return,3,-0.0237897803088023,-0.023795327979948766,5.547671146466371e-06,1pt
1d,Mean + VIX,2,-0.021240572636961774,-0.021246072928031046,5.5002910692714124e-06,1pt
1d,Mean + T-1 Return + T-2 Return + T-4 Return,4,-0.027148372995967174,-0.02715387159826932,5.498602302145272e-06,1pt
1d,Mean + VIX + T-4 Return,3,-0.02520865786746107,-0.025214148762126243,5.4908946651721635e-06,1pt
1d,Skewness + Fear and Greed Index + VIX + T-3 Return,4,-0.009698863672077396,-0.00970422092913914,5.3572570617443915e-06,1pt
1d,Mean + VIX + T-1 Return + T-3 Return,4,-0.021479745230970293,-0.02148506685014584,5.3216191755467435e-06,1pt
1d,Mean + T-1 Return,2,-0.01871848174478541,-0.01872379582631245,5.314081527041381e-06,1pt
1d,Mean + T-1 Return + T-4 Return,3,-0.022512170478324656,-0.022517465180299512,5.294701974856153e-06,1pt
1d,Mean + Fear and Greed Index + VIX + T-1 Return,4,-0.024531355681603362,-0.02453622219822904,4.8665166256789405e-06,1pt
1d,Mean + Skewness + VIX + T-2 Return,4,-0.031003835231094623,-0.03100842150040406,4.58626930943673e-06,1pt
1d,Mean + VIX + T-1 Return,3,-0.019449292439010613,-0.0194538722861195,4.579847108887591e-06,1pt
1d,Mean + VIX + T-1 Return + T-4 Return,4,-0.023299958913176155,-0.02330450886722568,4.549954049526406e-06,1pt
1d,Kurtosis + T-1 Return + T-3 Return,3,-0.00850426693391415,-0.008508387357778702,4.120423864550915e-06,1pt
1d,Skewness + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.009895140955414883,-0.00989809393257346,2.952977158576786e-06,1pt
1d,Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.017842298196294237,-0.017843550441413614,1.2522451193763828e-06,1pt
1d,Skewness + Median + T-4 Return,3,-0.030303228520170755,-0.03030340583472757,1.7731455681513353e-07,1pt
1d,Mean + Kurtosis + T-2 Return + T-3 Return,4,-0.03614586276334264,-0.03614602382396326,1.6106062061815862e-07,1pt
1d,Skewness + Median + T-1 Return + T-3 Return,4,-0.026508091505770937,-0.026508206424166847,1.1491839591037945e-07,1pt
1d,Skewness + Median,2,-0.026146434412449127,-0.026146529336382507,9.492393338028648e-08,1pt
1d,Median + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.0361034353533396,-0.0361034353533396,0.0,tie
1d,Median + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.03265598322590679,-0.03265598322590679,0.0,tie
1d,Median + VIX + T-1 Return + T-3 Return,4,-0.023048724035492407,-0.023048724035492407,0.0,tie
1d,Median + VIX + T-1 Return + T-4 Return,4,-0.025039932797186193,-0.025039932797186193,0.0,tie
1d,Median + VIX + T-1 Return + T-2 Return,4,-0.026635001689705673,-0.026635001689705673,0.0,tie
1d,Median + T-1 Return + T-2 Return + T-4 Return,4,-0.02913115714997594,-0.02913115714997594,0.0,tie
1d,Median + VIX + T-2 Return + T-4 Return,4,-0.03152113840111781,-0.03152113840111781,0.0,tie
1d,Median + VIX + T-2 Return + T-3 Return,4,-0.030204731261743056,-0.030204731261743056,0.0,tie
1d,Median + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.03876013129681666,-0.03876013129681666,0.0,tie
1d,Median + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.03559546722287066,-0.03559546722287066,0.0,tie
1d,Median + VIX + T-3 Return + T-4 Return,4,-0.028693602895448533,-0.028693602895448533,0.0,tie
1d,Median + T-1 Return + T-2 Return + T-3 Return,4,-0.028269113309288718,-0.028269113309288718,0.0,tie
1d,Fear and Greed Index,1,-0.005402551021969293,-0.005402551021969293,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,4,-0.01153774944557795,-0.01153774944557795,0.0,tie
1d,Median + T-1 Return + T-3 Return + T-4 Return,4,-0.02672271802766324,-0.02672271802766324,0.0,tie
1d,VIX + T-1 Return + T-2 Return + T-3 Return,4,-0.006722144707776545,-0.006722144707776545,0.0,tie
1d,Fear and Greed Index + VIX + T-3 Return + T-4 Return,4,-0.01055675413978796,-0.01055675413978796,0.0,tie
1d,VIX,1,-0.0009860567020478772,-0.0009860567020478772,0.0,tie
1d,Median + Fear and Greed Index,2,-0.03104821081072706,-0.03104821081072706,0.0,tie
1d,Median + VIX,2,-0.022466884437247092,-0.022466884437247092,0.0,tie
1d,Median + T-1 Return,2,-0.020724563046453204,-0.020724563046453204,0.0,tie
1d,Median + Fear and Greed Index + VIX + T-2 Return,4,-0.03441057520248547,-0.03441057520248547,0.0,tie
1d,Median + Fear and Greed Index + VIX + T-3 Return,4,-0.029958678575138453,-0.029958678575138453,0.0,tie
1d,Median + Fear and Greed Index + VIX + T-1 Return,4,-0.031108895579887053,-0.031108895579887053,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,4,-0.010846802649240095,-0.010846802649240095,0.0,tie
1d,VIX + T-1 Return,2,-0.00018164695399192077,-0.00018164695399192077,0.0,tie
1d,Median + Fear and Greed Index + T-4 Return,3,-0.03505830677100663,-0.03505830677100663,0.0,tie
1d,Median + T-2 Return + T-3 Return,3,-0.028925175821053806,-0.028925175821053806,0.0,tie
1d,Median + T-1 Return + T-4 Return,3,-0.02461109365034697,-0.02461109365034697,0.0,tie
1d,Median + T-1 Return + T-3 Return,3,-0.022385897345395422,-0.022385897345395422,0.0,tie
1d,Median + VIX + T-3 Return,3,-0.02398377378997485,-0.02398377378997485,0.0,tie
1d,Median + VIX + T-2 Return,3,-0.02778649354440632,-0.02778649354440632,0.0,tie
1d,Median + T-1 Return + T-2 Return,3,-0.025677247874573927,-0.025677247874573927,0.0,tie
1d,Median + VIX + T-4 Return,3,-0.026563325129833615,-0.026563325129833615,0.0,tie
1d,Fear and Greed Index + VIX + T-1 Return,3,-0.004230372872533694,-0.004230372872533694,0.0,tie
1d,Fear and Greed Index + VIX + T-2 Return,3,-0.009340815571212469,-0.009340815571212469,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-3 Return,3,-0.006224718545359664,-0.006224718545359664,0.0,tie
1d,Median + Fear and Greed Index + T-1 Return,3,-0.03219479585113305,-0.03219479585113305,0.0,tie
1d,Median + Fear and Greed Index + T-2 Return,3,-0.03515945248876595,-0.03515945248876595,0.0,tie
1d,Median + Fear and Greed Index + T-3 Return,3,-0.031139141335943643,-0.031139141335943643,0.0,tie
1d,Median + VIX + T-1 Return,3,-0.021088708284282554,-0.021088708284282554,0.0,tie
1d,Median + Fear and Greed Index + VIX,3,-0.029988076466951785,-0.029988076466951785,0.0,tie
1d,T-2 Return,1,-0.004336526085692682,-0.004336526085692682,0.0,tie
1d,VIX + T-2 Return + T-3 Return,3,-0.006930080202614652,-0.006930080202614652,0.0,tie
1d,VIX + T-1 Return + T-3 Return,3,-0.0017045943802469488,-0.0017045943802469488,0.0,tie
1d,VIX + T-2 Return + T-4 Return,3,-0.008934101914193082,-0.008934101914193082,0.0,tie
1d,T-1 Return + T-3 Return + T-4 Return,3,-0.005756994402860149,-0.005756994402860149,0.0,tie
1d,T-1 Return + T-2 Return + T-4 Return,3,-0.007693996449278151,-0.007693996449278151,0.0,tie
1d,VIX + T-3 Return + T-4 Return,3,-0.00690213848091803,-0.00690213848091803,0.0,tie
1d,Fear and Greed Index + VIX + T-3 Return,3,-0.005838409426126789,-0.005838409426126789,0.0,tie
1d,Fear and Greed Index + T-2 Return + T-4 Return,3,-0.013543266450631641,-0.013543266450631641,0.0,tie
1d,Fear and Greed Index + T-2 Return + T-3 Return,3,-0.011770383561374498,-0.011770383561374498,0.0,tie
1d,Fear and Greed Index + T-3 Return + T-4 Return,3,-0.011562619719134082,-0.011562619719134082,0.0,tie
1d,VIX + T-1 Return + T-2 Return,3,-0.004543668617753349,-0.004543668617753349,0.0,tie
1d,VIX + T-1 Return + T-4 Return,3,-0.0041615245019446245,-0.0041615245019446245,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-4 Return,3,-0.008447063097553054,-0.008447063097553054,0.0,tie
1d,Fear and Greed Index + VIX + T-4 Return,3,-0.009158753222732852,-0.009158753222732852,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-2 Return,3,-0.00904848635894906,-0.00904848635894906,0.0,tie
1d,T-4 Return,1,-0.003998033410574475,-0.003998033410574475,0.0,tie
1d,T-2 Return + T-3 Return + T-4 Return,3,-0.011355239059584354,-0.011355239059584354,0.0,tie
1d,Median + T-2 Return + T-4 Return,3,-0.03067634624620852,-0.03067634624620852,0.0,tie
1d,Median + T-3 Return + T-4 Return,3,-0.027998777031254196,-0.027998777031254196,0.0,tie
1d,T-3 Return,1,-0.001578832827894061,-0.001578832827894061,0.0,tie
1d,T-1 Return,1,0.0007403827484342429,0.0007403827484342429,0.0,tie
1d,T-1 Return + T-2 Return + T-3 Return,3,-0.006391561094342135,-0.006391561094342135,0.0,tie
1d,Median + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.035574363994455016,-0.035574363994455016,0.0,tie
1d,Median + Fear and Greed Index + VIX + T-4 Return,4,-0.03404062037317712,-0.03404062037317712,0.0,tie
1d,Median + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.036311230782093196,-0.036311230782093196,0.0,tie
1d,Fear and Greed Index + VIX + T-2 Return + T-4 Return,4,-0.01318192043091071,-0.01318192043091071,0.0,tie
1d,Fear and Greed Index + VIX + T-2 Return + T-3 Return,4,-0.0105645954778526,-0.0105645954778526,0.0,tie
1d,Fear and Greed Index + VIX + T-1 Return + T-3 Return,4,-0.005163265586470178,-0.005163265586470178,0.0,tie
1d,Fear and Greed Index + VIX + T-1 Return + T-4 Return,4,-0.008278496345851982,-0.008278496345851982,0.0,tie
1d,Median + T-2 Return + T-3 Return + T-4 Return,4,-0.033369327241918656,-0.033369327241918656,0.0,tie
1d,Fear and Greed Index + VIX + T-1 Return + T-2 Return,4,-0.008662189884013571,-0.008662189884013571,0.0,tie
1d,T-1 Return + T-2 Return + T-3 Return + T-4 Return,4,-0.011211980206911276,-0.011211980206911276,0.0,tie
1d,Median,1,-0.022150369576105833,-0.022150369576105833,0.0,tie
1d,Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,4,-0.012787152340573593,-0.012787152340573593,0.0,tie
1d,Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,4,-0.01658210718786357,-0.01658210718786357,0.0,tie
1d,VIX + T-1 Return + T-2 Return + T-4 Return,4,-0.008328114195942815,-0.008328114195942815,0.0,tie
1d,VIX + T-1 Return + T-3 Return + T-4 Return,4,-0.0062940874114876255,-0.0062940874114876255,0.0,tie
1d,VIX + T-2 Return + T-3 Return + T-4 Return,4,-0.011657560718002946,-0.011657560718002946,0.0,tie
1d,VIX + T-2 Return,2,-0.0051347752795298796,-0.0051347752795298796,0.0,tie
1d,VIX + T-3 Return,2,-0.0023212141704822553,-0.0023212141704822553,0.0,tie
1d,Median + T-2 Return,2,-0.026989430736474862,-0.026989430736474862,0.0,tie
1d,Fear and Greed Index + T-1 Return,2,-0.004491980366542414,-0.004491980366542414,0.0,tie
1d,T-3 Return + T-4 Return,2,-0.006287142027232573,-0.006287142027232573,0.0,tie
1d,Fear and Greed Index + VIX,2,-0.005132400504120449,-0.005132400504120449,0.0,tie
1d,Fear and Greed Index + T-2 Return,2,-0.009738207160320034,-0.009738207160320034,0.0,tie
1d,Fear and Greed Index + T-4 Return,2,-0.009348411836684889,-0.009348411836684889,0.0,tie
1d,Fear and Greed Index + T-3 Return,2,-0.006901898702973641,-0.006901898702973641,0.0,tie
1d,VIX + T-4 Return,2,-0.004911132953335784,-0.004911132953335784,0.0,tie
1d,T-1 Return + T-2 Return,2,-0.0038364239164583314,-0.0038364239164583314,0.0,tie
1d,Median + T-3 Return,2,-0.02343478470571303,-0.02343478470571303,0.0,tie
1d,Median + T-4 Return,2,-0.026174756382120634,-0.026174756382120634,0.0,tie
1d,T-1 Return + T-3 Return,2,-0.0010599732478069335,-0.0010599732478069335,0.0,tie
1d,T-1 Return + T-4 Return,2,-0.003293545292659239,-0.003293545292659239,0.0,tie
1d,T-2 Return + T-3 Return,2,-0.006456515291300979,-0.006456515291300979,0.0,tie
1d,T-2 Return + T-4 Return,2,-0.008231397453483336,-0.008231397453483336,0.0,tie
1d,Mean + Skewness + T-4 Return,3,-0.028669831849292393,-0.028669466565434787,-3.652838576062578e-07,2pt
1d,Kurtosis + Fear and Greed Index + T-3 Return,3,-0.01298095496462337,-0.01298054537468274,-4.095899406308945e-07,2pt
1d,Std + Skewness + T-1 Return + T-2 Return,4,-0.024882957186785015,-0.024882358714710007,-5.98472075008516e-07,2pt
1d,Mean + Skewness + VIX + T-4 Return,4,-0.029602341144171707,-0.029601625485583094,-7.156585886125555e-07,2pt
1d,Skewness + Fear and Greed Index + T-3 Return,3,-0.01079921917639326,-0.010798400664133068,-8.185122601922501e-07,2pt
1d,Mean + Skewness + VIX,3,-0.02551342332576545,-0.025512262237233907,-1.161088531542731e-06,2pt
1d,Mean + Skewness,2,-0.024651987180357438,-0.024650621286058882,-1.3658942985550482e-06,2pt
1d,Kurtosis + T-1 Return + T-2 Return + T-3 Return,4,-0.013984522491652385,-0.013982963573668128,-1.5589179842567802e-06,2pt
1d,Skewness + Median + VIX,3,-0.026423877494791803,-0.026421943052717056,-1.9344420747469115e-06,2pt
1d,Mean + Skewness + T-1 Return + T-3 Return,4,-0.02513297340014664,-0.02513090017576558,-2.073224381060612e-06,2pt
1d,Mean + Std + Fear and Greed Index,3,-0.054600893082723534,-0.054598764174022874,-2.1289087006604035e-06,2pt
1d,Mean + Std + T-1 Return,3,-0.04440772286481298,-0.04440555846654548,-2.164398267501255e-06,2pt
1d,Skewness + Median + T-2 Return + T-3 Return,4,-0.033235996590292194,-0.033233752772013014,-2.2438182791795214e-06,2pt
1d,Skewness + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.015687852295373395,-0.015685493447413767,-2.3588479596270417e-06,2pt
1d,Kurtosis + VIX + T-1 Return + T-3 Return,4,-0.0093114412770825,-0.009308956046228056,-2.485230854443188e-06,2pt
1d,Skewness + Median + VIX + T-4 Return,4,-0.030669123109278607,-0.030666563796783564,-2.5593124950429313e-06,2pt
1d,Mean + Std + Fear and Greed Index + T-4 Return,4,-0.058719973817330295,-0.05871692373276227,-3.050084568023692e-06,2pt
1d,Kurtosis + Median + T-2 Return + T-3 Return,4,-0.03577374701457625,-0.035770583053188254,-3.1639613879974604e-06,2pt
1d,Mean + Std + T-1 Return + T-4 Return,4,-0.04861320403998248,-0.04860932659764705,-3.877442335431525e-06,2pt
1d,Mean + Std,2,-0.049791024185898536,-0.0497868207553116,-4.203430586935397e-06,2pt
1d,Mean + Std + VIX + T-1 Return,4,-0.04527352854924671,-0.04526887234609123,-4.6562031554842065e-06,2pt
1d,Mean + Std + T-1 Return + T-2 Return,4,-0.049680686299472976,-0.049675904796005144,-4.781503467832238e-06,2pt
1d,Mean + Std + T-4 Return,3,-0.05397675412955416,-0.05397159108353389,-5.1630460202733985e-06,2pt
1d,Kurtosis + Median + T-3 Return,3,-0.030284212571588975,-0.030279017443198164,-5.1951283908113766e-06,2pt
1d,Mean + Skewness + T-2 Return + T-3 Return,4,-0.03240945277859697,-0.03240346126946925,-5.991509127722949e-06,2pt
1d,Std + Median + Fear and Greed Index + T-1 Return,4,-0.06289162060454756,-0.06288543578772665,-6.184816820908878e-06,2pt
1d,Std + VIX + T-1 Return,3,-0.01905362550578471,-0.019047363392731276,-6.262113053434604e-06,2pt
1d,Std + VIX + T-1 Return + T-4 Return,4,-0.023333318665277103,-0.02332682354222415,-6.495123052951968e-06,2pt
1d,Mean + Std + VIX,3,-0.05089049127719458,-0.050883636632387264,-6.854644807319232e-06,2pt
1d,Mean + Std + Fear and Greed Index + VIX,4,-0.05444009657946092,-0.05443301453732219,-7.082042138728539e-06,2pt
1d,Mean + Std + VIX + T-4 Return,4,-0.05503184544287243,-0.055024253875206375,-7.5915676660542886e-06,2pt
1d,Mean + Std + T-2 Return,3,-0.05515357806874821,-0.05514551104632859,-8.067022419622205e-06,2pt
1d,Mean + Std + VIX + T-2 Return,4,-0.05670918893612775,-0.05670085379347256,-8.335142655191419e-06,2pt
1d,Mean + Std + T-2 Return + T-4 Return,4,-0.05899660005314322,-0.05898804819712011,-8.551856023109039e-06,2pt
1d,Mean + Std + Fear and Greed Index + T-2 Return,4,-0.059895917961808376,-0.05988719833125855,-8.719630549824942e-06,2pt
1d,Std + VIX + T-1 Return + T-2 Return,4,-0.02391436294724536,-0.02390511395756656,-9.248989678800612e-06,2pt
1d,Mean + Std + T-1 Return + T-3 Return,4,-0.047421627837435754,-0.047411876840737444,-9.750996698310033e-06,2pt
1d,Std + Fear and Greed Index + VIX + T-1 Return,4,-0.022011134896366302,-0.022001358010318883,-9.776886047418998e-06,2pt
1d,Std + Skewness + T-2 Return + T-4 Return,4,-0.03161263041991158,-0.031602718975159094,-9.911444752486176e-06,2pt
1d,Std + VIX + T-4 Return,3,-0.026411532438123553,-0.026401369599352353,-1.016283877119939e-05,2pt
1d,Mean + Median + Fear and Greed Index + T-1 Return,4,-0.04013762720425618,-0.040127393781746346,-1.0233422509831058e-05,2pt
1d,Std + VIX + T-1 Return + T-3 Return,4,-0.020749884461457535,-0.020739492798154346,-1.0391663303188636e-05,2pt
1d,Std + VIX,2,-0.022015013578666975,-0.022004596110732022,-1.041746793495335e-05,2pt
1d,Std + Skewness + T-1 Return + T-4 Return,4,-0.024397820076341503,-0.024387229987350212,-1.0590088991291324e-05,2pt
1d,Std + T-1 Return,2,-0.014558396218823377,-0.014547651346592971,-1.0744872230405988e-05,2pt
1d,Std + T-1 Return + T-4 Return,3,-0.018837204834968757,-0.01882637211277305,-1.08327221957083e-05,2pt
1d,Std + Fear and Greed Index + T-1 Return,3,-0.019265306362696855,-0.0192540190784114,-1.1287284285455002e-05,2pt
1d,Std + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.023574749214804402,-0.023563136794755968,-1.1612420048434657e-05,2pt
1d,Std + Skewness + T-2 Return,3,-0.027288725300310235,-0.02727663893645338,-1.2086363856855797e-05,2pt
1d,Mean + Kurtosis + T-1 Return + T-3 Return,4,-0.02990238988603,-0.029890087690741973,-1.2302195288027562e-05,2pt
1d,Std + Skewness + T-4 Return,3,-0.02691914901397463,-0.026906831208248327,-1.2317805726302922e-05,2pt
1d,Std + Fear and Greed Index + VIX + T-4 Return,4,-0.02925820821668479,-0.02924584518744644,-1.2363029238349199e-05,2pt
1d,Skewness + Median + T-3 Return,3,-0.02780156246809984,-0.02778899608169194,-1.2566386407897312e-05,2pt
1d,Std + Fear and Greed Index + VIX,3,-0.024799962832179334,-0.0247871374412576,-1.2825390921733515e-05,2pt
1d,Std + Fear and Greed Index + T-4 Return,3,-0.026205862598431606,-0.026192990618839396,-1.2871979592210536e-05,2pt
1d,Std + Skewness + T-1 Return,3,-0.01984821049325669,-0.01983516812404118,-1.3042369215510163e-05,2pt
1d,Mean + Skewness + VIX + T-3 Return,4,-0.02790644596543368,-0.027893292222270993,-1.3153743162686027e-05,2pt
1d,Std + Fear and Greed Index,2,-0.02176557349076247,-0.021752400117139636,-1.317337362283233e-05,2pt
1d,Mean + Skewness + T-3 Return,3,-0.026695537847399198,-0.02668220062047899,-1.3337226920207002e-05,2pt
1d,Mean + Std + T-3 Return,3,-0.05274926600643881,-0.05273591081638895,-1.3355190049857413e-05,2pt
1d,Std + T-1 Return + T-3 Return,3,-0.0163875743490276,-0.01637397048873357,-1.3603860294031378e-05,2pt
1d,Std + T-1 Return + T-3 Return + T-4 Return,4,-0.021297996805365038,-0.02128439235735935,-1.3604448005688496e-05,2pt
1d,Std + T-1 Return + T-2 Return + T-4 Return,4,-0.02347403734499598,-0.023460271847316028,-1.3765497679951721e-05,2pt
1d,Std + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.02086130405210329,-0.020847358341307354,-1.3945710795937316e-05,2pt
1d,Std + VIX + T-2 Return + T-4 Return,4,-0.030802541290380958,-0.030788590388103332,-1.3950902277626298e-05,2pt
1d,Std + T-1 Return + T-2 Return,3,-0.019647116299756906,-0.019633102000342406,-1.4014299414499831e-05,2pt
1d,Mean + Std + T-3 Return + T-4 Return,4,-0.05749078483502079,-0.0574767634628941,-1.4021372126693521e-05,2pt
1d,Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.013270495781102953,-0.013256400592091433,-1.4095189011520404e-05,2pt
1d,Mean + Skewness + T-3 Return + T-4 Return,4,-0.03132633461421497,-0.03131192828876972,-1.4406325445248669e-05,2pt
1d,Mean + Std + Fear and Greed Index + T-3 Return,4,-0.056985099647250737,-0.05697068549797302,-1.4414149277719446e-05,2pt
1d,Std + T-4 Return,2,-0.02144272487541299,-0.021428181713763372,-1.454316164961611e-05,2pt
1d,Std + VIX + T-2 Return,3,-0.026775238010935176,-0.026760693383655942,-1.454462727923378e-05,2pt
1d,Std + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.02442446550480515,-0.024409907622267246,-1.4557882537902245e-05,2pt
1d,Kurtosis + Median + VIX + T-3 Return,4,-0.03095374109421245,-0.03093909340511991,-1.4647689092539551e-05,2pt
1d,Mean + Std + VIX + T-3 Return,4,-0.05396888118121068,-0.05395402491739176,-1.4856263818918691e-05,2pt
1d,Skewness + Median + VIX + T-3 Return,4,-0.028383109413411267,-0.028368141042945938,-1.4968370465329173e-05,2pt
1d,Skewness + Median + T-3 Return + T-4 Return,4,-0.0326250312582812,-0.03260988935917508,-1.5141899106119183e-05,2pt
1d,Std,1,-0.017034300534381597,-0.0170191226556049,-1.5177878776695408e-05,2pt
1d,Std + VIX + T-3 Return + T-4 Return,4,-0.028703477616890405,-0.028687806443589592,-1.5671173300813024e-05,2pt
1d,Std + VIX + T-3 Return,3,-0.023647111685048294,-0.023630754148994848,-1.6357536053446253e-05,2pt
1d,Std + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.028423096912393753,-0.028406672999827354,-1.6423912566398968e-05,2pt
1d,Std + Skewness,2,-0.02228181988700806,-0.022265335188368818,-1.6484698639240847e-05,2pt
1d,Std + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.030975573383743793,-0.030958844582642087,-1.672880110170638e-05,2pt
1d,Std + Median + T-1 Return,3,-0.05207804697526619,-0.05206055109656105,-1.7495878705142687e-05,2pt
1d,Std + Fear and Greed Index + T-3 Return,3,-0.02324303001855954,-0.02322550050607286,-1.7529512486680332e-05,2pt
1d,Std + Fear and Greed Index + T-2 Return,3,-0.02687074717121951,-0.026853174443576933,-1.7572727642578556e-05,2pt
1d,Std + Fear and Greed Index + VIX + T-2 Return,4,-0.02974231818376416,-0.029724556153392534,-1.776203037162638e-05,2pt
1d,Std + T-1 Return + T-2 Return + T-3 Return,4,-0.02235420900671925,-0.022336395887256222,-1.7813119463028215e-05,2pt
