date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750
2020-09-12,5.147390000000001,5.184685000000001,5.184755,5.21936,5.216305,10.454889999999999,36.501465,36.546195000000004,67.97309999999999,141.149385,0.0,0.0
2020-09-13,0.0,0.0,0.0,5.140725000000001,5.15717,5.15998,15.481365,66.53653499999999,77.4303,175.81995,162.15976,247.19156500000003
