date,92000,94000,96000,98000,100000,101000,102000,102500,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000
2025-06-18,20.884642000000003,62.52874799999999,31.418198999999998,52.34754,125.877288,404.711619,397.598104,0.0,493.188296,0.0,786.8909249999999,0.0,1207.2068649999999,0.0,0.0,0.0,0.0,0.0
2025-06-19,10.418283,10.439475999999999,20.938568,73.000683,145.942678,104.70421,261.381125,0.0,468.78997499999997,0.0,523.6677500000001,0.0,942.1933499999999,0.0,1575.53115,0.0,3071.4199349999994,3414.267438
2025-06-20,10.286884,10.282854,10.320925,10.350227,20.700464000000004,20.735606,41.32616,72.31981400000001,165.211888,330.979232,826.49984,1496.337215,1501.41874,2876.14656,3587.54865,1421.41176,4610.2054499999995,4731.664868000001
