date,40000,50000,60000,65000,66000,68000,70000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,98000,100000,102000,103000,104000,105000,106000,108000,110000,112000,114000,115000,116000,120000,122000,130000,135000,150000,160000,170000,175000
2025-01-30,138.043165,0.0,452.49278400000003,0.0,0.0,0.0,891.840655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0802999999999,0.0,0.0,0.0,0.0,2726.50742,0.0,0.0,0.0,0.0,3928.9094999999998,0.0,0.0,0.0,0.0,0.0,5698.49742,6443.06583,7316.518675,8165.289175000001,0.0,9079.92988,0.0,10173.911045,11235.476294999999,12179.648850000001,0.0,15133.721759999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,115.21909300000002,230.432488,457.1591849999999,0.0,0.0,0.0,840.40648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.639,0.0,0.0,0.0,0.0,2912.4380850000002,0.0,0.0,0.0,0.0,4284.6153,0.0,4864.307325,0.0,5719.76272,0.0,5911.95165,7258.320769999999,8272.792440000001,9376.903119999999,0.0,10032.984,0.0,10056.309485,11041.22129,0.0,14019.132715000002,15267.352464999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,91.870371,0.0,441.98607200000004,0.0,0.0,0.0,953.3655650000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.3462200000004,0.0,0.0,0.0,0.0,3038.6073,0.0,0.0,0.0,0.0,4623.5957,0.0,4865.881,0.0,5606.38155,0.0,0.0,7156.4283000000005,0.0,0.0,0.0,10247.736765,0.0,11645.4888,13254.888345000001,13694.96348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,175.38206399999999,261.35244,536.7091399999999,0.0,0.0,0.0,1266.78513,0.0,0.0,0.0,1802.3380799999998,0.0,0.0,0.0,0.0,2863.39744,0.0,0.0,0.0,0.0,4049.63972,0.0,0.0,0.0,0.0,5529.215995,0.0,6696.616980000001,0.0,7606.365830000001,0.0,7230.250274999999,9398.604954999999,10550.128785,11815.080390000001,0.0,12831.51144,0.0,13797.501419999999,13293.555,0.0,18033.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,173.29732,264.2978,509.73199999999997,0.0,0.0,0.0,1016.5046000000001,0.0,0.0,0.0,1470.520835,0.0,0.0,0.0,0.0,2185.4085649999997,0.0,0.0,0.0,0.0,3155.01198,3554.3973500000006,0.0,6357.53556,0.0,4591.51605,0.0,7206.765675000001,0.0,8520.186095,0.0,7166.174129999999,8776.8813,11362.20092,13158.758790000002,0.0,10870.855459999999,0.0,0.0,13057.778075,14278.454405,16149.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,159.37180800000002,0.0,541.644455,0.0,0.0,0.0,1043.05698,0.0,0.0,0.0,1586.73472,0.0,0.0,0.0,0.0,2435.81793,0.0,0.0,0.0,0.0,3753.3497859999998,3878.39244,0.0,0.0,0.0,5081.62521,0.0,6074.98353,0.0,6765.58316,0.0,8185.2674400000005,8455.484895000001,9868.003,11323.66158,0.0,11815.329269999998,0.0,13247.387895,13534.07864,15874.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,126.936316,252.82491000000002,531.098755,0.0,0.0,0.0,1074.89932,0.0,0.0,0.0,1831.182,0.0,0.0,0.0,0.0,2432.2377269999997,0.0,0.0,0.0,0.0,3983.836563,4303.485975,0.0,4462.472105,0.0,5452.65448,0.0,6611.713845,0.0,6610.995860000001,0.0,8286.75576,9140.19434,10275.439414999999,11255.30875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,146.135295,243.52919999999997,532.377945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.2791399999999,0.0,0.0,0.0,0.0,2466.93975,0.0,0.0,0.0,0.0,3966.1883000000003,3943.1924,0.0,4612.31163,0.0,5787.186,0.0,6802.997769999999,0.0,0.0,0.0,8414.84706,9583.852935,10498.135585,11810.833825,0.0,11992.664789999999,0.0,14610.747679999999,0.0,17120.742974999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,144.3288,296.91920899999997,578.37228,0.0,0.0,0.0,1162.5951599999999,0.0,0.0,0.0,1745.3545199999999,0.0,0.0,0.0,0.0,2531.74298,0.0,0.0,0.0,0.0,3489.3226899999995,3736.7699000000002,0.0,4352.498479999999,0.0,4852.66061,0.0,5802.237,0.0,6635.385675,0.0,8723.91611,8345.568985000002,10046.62618,10929.719485,0.0,12227.09625,0.0,13032.150125000002,14198.380705,16513.09341,17232.9675,18664.542885000003,19397.66607,20267.712744999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
